Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
PR+AF , ./data/Jabali/k3/60_3_0.90_1_7.svrp , 708.12 , 685 , 3.26498 , 0.126 , 600.054 , 3 , 697 , 11.12 , 10.72 , 10.72 , 708.12 , 704.8 , 0.468847 , 36356 , 4515 , 11.0366 , 5604 , 12.218 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+SEP , ./data/Jabali/k3/60_3_0.90_1_7.svrp , 708.12 , 685 , 3.26498 , 0.128 , 600.055 , 3 , 697 , 11.12 , 10.72 , 10.72 , 708.12 , 703.5 , 0.652432 , 29175 , 4391 , 9.57976 , 5076 , 23.1971 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_7.svrp , 708.12 , 685 , 3.26498 , 0.125 , 600.065 , 3 , 697 , 11.1199 , 10.72 , 10.72 , 708.12 , 705.111 , 0.424911 , 35534 , 4482 , 10.9799 , 6742 , 27.1119 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
DISAGG , ./data/Jabali/k3/60_3_0.90_1_8.svrp , 699.44 , 675.375 , 3.44061 , 0.154 , 206.124 , 3 , 687 , 12.44 , 12.4 , 12.4 , 699.44 , 699.44 , 0 , 24646 , 2303 , 6.87301 , 1838 , 6.73068 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/60_3_0.90_1_8.svrp , 699.44 , 675.375 , 3.44061 , 0.156 , 227.898 , 3 , 687 , 12.44 , 12.4 , 12.4 , 699.44 , 699.44 , 0 , 20831 , 2283 , 6.26031 , 2005 , 5.88643 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/60_3_0.90_1_8.svrp , 699.44 , 675.375 , 3.44061 , 0.156 , 260.451 , 3 , 687 , 12.44 , 12.4 , 12.4 , 699.44 , 699.44 , 0 , 24020 , 2738 , 8.88186 , 2214 , 17.5292 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_8.svrp , 699.44 , 675.375 , 3.44061 , 0.156 , 335.486 , 3 , 687 , 12.44 , 12.4 , 12.4 , 699.44 , 699.44 , 0 , 22264 , 3214 , 8.24602 , 2532 , 16.2525 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/60_3_0.90_1_8.svrp , 699.44 , 675.375 , 3.44061 , 0.151 , 341.851 , 3 , 687 , 12.44 , 12.4 , 12.4 , 699.44 , 699.44 , 0 , 28902 , 2907 , 8.821 , 2333 , 8.35147 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k3/60_3_0.90_1_8.svrp , 699.44 , 675.375 , 3.44061 , 0.155 , 302.72 , 3 , 687 , 12.44 , 12.4 , 12.4 , 699.44 , 699.44 , 0 , 28668 , 2737 , 10.0374 , 2180 , 7.97114 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/60_3_0.90_1_8.svrp , 699.44 , 675.375 , 3.44061 , 0.169 , 243.295 , 3 , 687 , 12.44 , 12.4 , 12.4 , 699.44 , 699.44 , 0 , 20440 , 2226 , 6.78417 , 2143 , 14.3523 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_8.svrp , 699.44 , 675.375 , 3.44061 , 0.172 , 394.744 , 3 , 687 , 12.44 , 12.4 , 12.4 , 699.44 , 699.44 , 0 , 29143 , 2802 , 12.6126 , 2339 , 23.1075 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/60_3_0.90_1_9.svrp , 732.08 , 711.833 , 2.76564 , 0.113 , 250.895 , 3 , 723 , 9.08 , 9.08 , 9.08 , 732.08 , 732.08 , 0 , 27106 , 1959 , 11.4563 , 1916 , 7.85972 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/60_3_0.90_1_9.svrp , 732.08 , 711.833 , 2.76564 , 0.108 , 89.947 , 3 , 723 , 9.08 , 9.08 , 9.08 , 732.08 , 732.08 , 0 , 10727 , 1540 , 3.73433 , 1298 , 3.20673 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/60_3_0.90_1_9.svrp , 732.08 , 711.833 , 2.76564 , 0.108 , 207.59 , 3 , 723 , 9.08 , 9.08 , 9.08 , 732.08 , 732.08 , 0 , 21303 , 1956 , 7.63856 , 1941 , 16.426 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_9.svrp , 732.08 , 711.833 , 2.76564 , 0.111 , 229.45 , 3 , 723 , 9.08 , 9.08 , 9.08 , 732.08 , 732.08 , 0 , 16514 , 1892 , 6.61585 , 1917 , 12.7503 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/60_3_0.90_1_9.svrp , 732.08 , 711.833 , 2.76564 , 0.102 , 200.635 , 3 , 723 , 9.08 , 9.08 , 9.08 , 732.08 , 732.08 , 0 , 24127 , 2100 , 8.04239 , 1877 , 6.04029 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k3/60_3_0.90_1_9.svrp , 732.08 , 711.833 , 2.76564 , 0.101 , 184.081 , 3 , 723 , 9.08 , 9.08 , 9.08 , 732.08 , 732.08 , 0 , 18041 , 2039 , 7.25563 , 1687 , 4.63463 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/60_3_0.90_1_9.svrp , 732.08 , 711.833 , 2.76564 , 0.102 , 224.667 , 3 , 723 , 9.08 , 9.08 , 9.08 , 732.08 , 732.08 , 0 , 21084 , 2188 , 7.62365 , 1814 , 15.6243 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/60_3_0.90_1_9.svrp , 732.08 , 711.833 , 2.76564 , 0.102 , 144.572 , 3 , 723 , 9.08 , 9.08 , 9.08 , 732.08 , 732.08 , 0 , 15471 , 1711 , 4.93845 , 1681 , 10.6228 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/70_3_0.85_1_0.svrp , 707.44 , 696.5 , 1.54642 , 0.155 , 23.343 , 3 , 704 , 3.44 , 3.44 , 3.44 , 707.44 , 707.44 , 0 , 3255 , 956 , 1.59883 , 165 , 1.03367 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/70_3_0.85_1_0.svrp , 707.44 , 696.5 , 1.54642 , 0.154 , 11.91 , 3 , 704 , 3.44 , 3.44 , 3.44 , 707.44 , 707.44 , 0 , 1765 , 738 , 1.00403 , 130 , 0.531551 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/70_3_0.85_1_0.svrp , 707.44 , 696.5 , 1.54642 , 0.158 , 36.42 , 3 , 704 , 3.44 , 3.44 , 3.44 , 707.44 , 707.44 , 0 , 3519 , 1122 , 1.89267 , 307 , 3.46863 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/70_3_0.85_1_0.svrp , 707.44 , 696.5 , 1.54642 , 0.157 , 45.911 , 3 , 704 , 3.44 , 3.44 , 3.44 , 707.44 , 707.44 , 0 , 4171 , 1150 , 2.29585 , 360 , 4.30596 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/70_3_0.85_1_0.svrp , 707.44 , 696.5 , 1.54642 , 0.155 , 29.575 , 3 , 704 , 3.44 , 3.44 , 3.44 , 707.44 , 707.44 , 0 , 3531 , 1083 , 2.04078 , 315 , 1.17829 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k3/70_3_0.85_1_0.svrp , 707.44 , 696.5 , 1.54642 , 0.156 , 33.352 , 3 , 704 , 3.44 , 3.44 , 3.44 , 707.44 , 707.44 , 0 , 3572 , 1161 , 1.87102 , 453 , 1.38446 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/70_3_0.85_1_0.svrp , 707.44 , 696.5 , 1.54642 , 0.158 , 23.001 , 3 , 704 , 3.44 , 3.44 , 3.44 , 707.44 , 707.44 , 0 , 2477 , 922 , 1.38933 , 379 , 2.38154 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/70_3_0.85_1_0.svrp , 707.44 , 696.5 , 1.54642 , 0.158 , 31.56 , 3 , 704 , 3.44 , 3.44 , 3.44 , 707.44 , 707.44 , 0 , 2650 , 1041 , 1.45309 , 347 , 2.50164 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/70_3_0.85_1_1.svrp , 783.72 , 764.5 , 2.45241 , 0.109 , 28.698 , 3 , 781 , 2.72 , 2.72 , 2.72 , 783.72 , 783.72 , 0 , 3832 , 1014 , 1.78726 , 707 , 1.64815 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/70_3_0.85_1_1.svrp , 783.72 , 764.5 , 2.45241 , 0.108 , 41.327 , 3 , 781 , 2.72 , 2.72 , 2.72 , 783.72 , 783.72 , 0 , 4973 , 1314 , 2.48364 , 836 , 2.02961 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/70_3_0.85_1_1.svrp , 783.72 , 764.5 , 2.45241 , 0.112 , 63.559 , 3 , 781 , 2.72 , 2.72 , 2.72 , 783.72 , 783.72 , 0 , 7615 , 1473 , 3.39393 , 1285 , 7.40468 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/70_3_0.85_1_1.svrp , 783.72 , 764.5 , 2.45241 , 0.11 , 89.939 , 3 , 781 , 2.72 , 2.72 , 2.72 , 783.72 , 783.72 , 0 , 8102 , 1661 , 4.04759 , 1479 , 8.28008 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/70_3_0.85_1_1.svrp , 783.72 , 764.5 , 2.45241 , 0.109 , 57.12 , 3 , 781 , 2.72 , 2.72 , 2.72 , 783.72 , 783.72 , 0 , 6485 , 1484 , 2.7953 , 1022 , 2.63878 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k3/70_3_0.85_1_1.svrp , 783.72 , 764.5 , 2.45241 , 0.109 , 67.075 , 3 , 781 , 2.72 , 2.72 , 2.72 , 783.72 , 783.72 , 0 , 7011 , 1411 , 3.00579 , 1283 , 2.91754 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/70_3_0.85_1_1.svrp , 783.72 , 764.5 , 2.45241 , 0.111 , 51.321 , 3 , 781 , 2.72 , 2.72 , 2.72 , 783.72 , 783.72 , 0 , 5464 , 1269 , 2.47428 , 1214 , 4.9901 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/70_3_0.85_1_1.svrp , 783.72 , 764.5 , 2.45241 , 0.111 , 77.261 , 3 , 781 , 2.72 , 2.72 , 2.72 , 783.72 , 783.72 , 0 , 7238 , 1521 , 3.43352 , 1338 , 7.33449 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/70_3_0.85_1_2.svrp , 705.4 , 693.25 , 1.72243 , 0.126 , 10.298 , 3 , 701 , 4.4 , 4.4 , 4.4 , 705.4 , 705.4 , 0 , 1916 , 301 , 0.53698 , 716 , 1.3582 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/70_3_0.85_1_2.svrp , 705.4 , 693.25 , 1.72243 , 0.126 , 12.637 , 3 , 701 , 4.4 , 4.4 , 4.4 , 705.4 , 705.4 , 0 , 2227 , 328 , 0.619416 , 1013 , 1.69873 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/70_3_0.85_1_2.svrp , 705.4 , 693.25 , 1.72243 , 0.129 , 8.757 , 3 , 701 , 4.4 , 4.4 , 4.4 , 705.4 , 705.4 , 0 , 1445 , 288 , 0.430276 , 643 , 1.67414 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/70_3_0.85_1_2.svrp , 705.4 , 693.25 , 1.72243 , 0.128 , 8.955 , 3 , 701 , 4.4 , 4.4 , 4.4 , 705.4 , 705.4 , 0 , 1527 , 276 , 0.412077 , 725 , 1.67713 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/70_3_0.85_1_2.svrp , 705.4 , 693.25 , 1.72243 , 0.126 , 8.443 , 3 , 701 , 4.4 , 4.4 , 4.4 , 705.4 , 705.4 , 0 , 1603 , 285 , 0.486719 , 699 , 1.14464 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k3/70_3_0.85_1_2.svrp , 705.4 , 693.25 , 1.72243 , 0.125 , 7.613 , 3 , 701 , 4.4 , 4.4 , 4.4 , 705.4 , 705.4 , 0 , 1336 , 293 , 0.416963 , 575 , 1.00885 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/70_3_0.85_1_2.svrp , 705.4 , 693.25 , 1.72243 , 0.126 , 9.571 , 3 , 701 , 4.4 , 4.4 , 4.4 , 705.4 , 705.4 , 0 , 1589 , 300 , 0.49229 , 699 , 1.7444 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/70_3_0.85_1_2.svrp , 705.4 , 693.25 , 1.72243 , 0.124 , 9.879 , 3 , 701 , 4.4 , 4.4 , 4.4 , 705.4 , 705.4 , 0 , 1239 , 346 , 0.471653 , 727 , 1.57981 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/70_3_0.85_1_3.svrp , 725.28 , 712.833 , 1.71612 , 0.126 , 8.667 , 3 , 724 , 1.28 , 1.28 , 1.28 , 725.28 , 725.28 , 0 , 1893 , 471 , 0.735468 , 364 , 0.878061 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/70_3_0.85_1_3.svrp , 725.28 , 712.833 , 1.71612 , 0.128 , 6.551 , 3 , 724 , 1.28 , 1.28 , 1.28 , 725.28 , 725.28 , 0 , 1912 , 413 , 0.576756 , 282 , 0.731386 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/70_3_0.85_1_3.svrp , 725.28 , 712.833 , 1.71612 , 0.13 , 9.023 , 3 , 724 , 1.28 , 1.28 , 1.28 , 725.28 , 725.28 , 0 , 1763 , 414 , 0.755918 , 395 , 1.98847 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/70_3_0.85_1_3.svrp , 725.28 , 712.833 , 1.71612 , 0.131 , 8.396 , 3 , 724 , 1.28 , 1.28 , 1.28 , 725.28 , 725.28 , 0 , 1338 , 439 , 0.56707 , 406 , 1.54684 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/70_3_0.85_1_3.svrp , 725.28 , 712.833 , 1.71612 , 0.128 , 11.473 , 3 , 724 , 1.28 , 1.28 , 1.28 , 725.28 , 725.28 , 0 , 2217 , 498 , 0.794035 , 402 , 0.97515 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k3/70_3_0.85_1_3.svrp , 725.28 , 712.833 , 1.71612 , 0.128 , 14.141 , 3 , 724 , 1.28 , 1.28 , 1.28 , 725.28 , 725.28 , 0 , 2234 , 467 , 0.766001 , 700 , 1.28148 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/70_3_0.85_1_3.svrp , 725.28 , 712.833 , 1.71612 , 0.131 , 11.785 , 3 , 724 , 1.28 , 1.28 , 1.28 , 725.28 , 725.28 , 0 , 1764 , 446 , 0.619361 , 604 , 1.80459 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/70_3_0.85_1_3.svrp , 725.28 , 712.833 , 1.71612 , 0.131 , 9.149 , 3 , 724 , 1.28 , 1.28 , 1.28 , 725.28 , 725.28 , 0 , 1364 , 439 , 0.558109 , 384 , 1.41857 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/70_3_0.85_1_4.svrp , 736.6 , 729.75 , 0.929948 , 0.195 , 2.309 , 3 , 736 , 0.6 , 0.6 , 0.6 , 736.6 , 736.6 , 0 , 457 , 302 , 0.293085 , 112 , 0.270264 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/70_3_0.85_1_4.svrp , 736.6 , 729.75 , 0.929948 , 0.193 , 2.158 , 3 , 736 , 0.6 , 0.6 , 0.6 , 736.6 , 736.6 , 0 , 462 , 279 , 0.257608 , 98 , 0.239995 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/70_3_0.85_1_4.svrp , 736.6 , 729.75 , 0.929948 , 0.191 , 3.735 , 3 , 736 , 0.6 , 0.6 , 0.6 , 736.6 , 736.6 , 0 , 838 , 328 , 0.37509 , 186 , 0.833786 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/70_3_0.85_1_4.svrp , 736.6 , 729.75 , 0.929948 , 0.196 , 2.673 , 3 , 736 , 0.6 , 0.6 , 0.6 , 736.6 , 736.6 , 0 , 501 , 312 , 0.31562 , 123 , 0.524859 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/70_3_0.85_1_4.svrp , 736.6 , 729.75 , 0.929948 , 0.194 , 2.074 , 3 , 736 , 0.6 , 0.6 , 0.6 , 736.6 , 736.6 , 0 , 367 , 281 , 0.269762 , 65 , 0.175773 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k3/70_3_0.85_1_4.svrp , 736.6 , 729.75 , 0.929948 , 0.194 , 3.595 , 3 , 736 , 0.6 , 0.6 , 0.6 , 736.6 , 736.6 , 2.44366e-08 , 894 , 354 , 0.467048 , 134 , 0.415303 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/70_3_0.85_1_4.svrp , 736.6 , 729.75 , 0.929948 , 0.194 , 2.169 , 3 , 736 , 0.6 , 0.6 , 0.6 , 736.6 , 736.6 , 0 , 336 , 258 , 0.236893 , 111 , 0.330438 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/70_3_0.85_1_4.svrp , 736.6 , 729.75 , 0.929948 , 0.197 , 2.977 , 3 , 736 , 0.6 , 0.6 , 0.6 , 736.6 , 736.6 , 0 , 590 , 302 , 0.358249 , 96 , 0.595574 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/70_3_0.85_1_5.svrp , 748.72 , 739.125 , 1.28152 , 0.249 , 12.697 , 3 , 748 , 0.72 , 0.72 , 0.72 , 748.72 , 748.72 , 0 , 829 , 597 , 0.755527 , 156 , 0.39401 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/70_3_0.85_1_5.svrp , 748.72 , 739.125 , 1.28152 , 0.245 , 8.874 , 3 , 748 , 0.72 , 0.72 , 0.72 , 748.72 , 748.72 , 0 , 1094 , 544 , 0.985979 , 185 , 0.543114 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/70_3_0.85_1_5.svrp , 748.72 , 739.125 , 1.28152 , 0.25 , 13.5 , 3 , 748 , 0.72 , 0.72 , 0.72 , 748.72 , 748.72 , 0 , 726 , 628 , 0.741779 , 118 , 0.776774 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/70_3_0.85_1_5.svrp , 748.72 , 739.125 , 1.28152 , 0.25 , 6.195 , 3 , 748 , 0.72 , 0.72 , 0.72 , 748.72 , 748.72 , 0 , 843 , 462 , 0.661139 , 130 , 0.861444 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/70_3_0.85_1_5.svrp , 748.72 , 739.125 , 1.28152 , 0.246 , 5.114 , 3 , 748 , 0.72 , 0.72 , 0.72 , 748.72 , 748.72 , 0 , 634 , 501 , 0.533253 , 82 , 0.223022 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k3/70_3_0.85_1_5.svrp , 748.72 , 739.125 , 1.28152 , 0.248 , 5.243 , 3 , 748 , 0.72 , 0.72 , 0.72 , 748.72 , 748.72 , 0 , 686 , 470 , 0.551257 , 139 , 0.296655 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/70_3_0.85_1_5.svrp , 748.72 , 739.125 , 1.28152 , 0.25 , 6.012 , 3 , 748 , 0.72 , 0.72 , 0.72 , 748.72 , 748.72 , 0 , 723 , 484 , 0.597718 , 115 , 0.687462 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/70_3_0.85_1_5.svrp , 748.72 , 739.125 , 1.28152 , 0.25 , 8.803 , 3 , 748 , 0.72 , 0.72 , 0.72 , 748.72 , 748.72 , 0 , 838 , 517 , 0.701844 , 211 , 0.874418 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/70_3_0.85_1_6.svrp , 732.48 , 720.5 , 1.63554 , 0.184 , 1.751 , 3 , 729 , 3.48 , 3.08 , 3.48 , 732.48 , 732.48 , 0 , 338 , 197 , 0.222311 , 88 , 0.230578 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/70_3_0.85_1_6.svrp , 732.48 , 720.5 , 1.63554 , 0.181 , 1.53 , 3 , 729 , 3.48 , 3.08 , 3.48 , 732.48 , 732.48 , 0 , 369 , 214 , 0.217631 , 70 , 0.180201 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/70_3_0.85_1_6.svrp , 732.48 , 720.5 , 1.63554 , 0.183 , 1.992 , 3 , 729 , 3.48 , 3.08 , 3.48 , 732.48 , 732.48 , 0 , 376 , 206 , 0.233809 , 93 , 0.418676 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/70_3_0.85_1_6.svrp , 732.48 , 720.5 , 1.63554 , 0.184 , 2.27 , 3 , 729 , 3.48 , 3.08 , 3.48 , 732.48 , 732.48 , 0 , 611 , 246 , 0.276262 , 94 , 0.539618 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/70_3_0.85_1_6.svrp , 732.48 , 720.5 , 1.63554 , 0.185 , 1.502 , 3 , 729 , 3.48 , 3.08 , 3.48 , 732.48 , 732.48 , 0 , 273 , 201 , 0.202547 , 61 , 0.158449 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF , ./data/Jabali/k3/70_3_0.85_1_6.svrp , 732.48 , 720.5 , 1.63554 , 0.18 , 2.027 , 3 , 729 , 3.48 , 3.08 , 3.48 , 732.48 , 732.48 , 0 , 597 , 243 , 0.258111 , 91 , 0.284598 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+SEP , ./data/Jabali/k3/70_3_0.85_1_6.svrp , 732.48 , 720.5 , 1.63554 , 0.176 , 1.592 , 3 , 729 , 3.48 , 3.08 , 3.48 , 732.48 , 732.48 , 0 , 271 , 192 , 0.191796 , 63 , 0.273622 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+AF+SEP , ./data/Jabali/k3/70_3_0.85_1_6.svrp , 732.48 , 720.5 , 1.63554 , 0.181 , 2.313 , 3 , 729 , 3.48 , 3.08 , 3.48 , 732.48 , 732.48 , 0 , 640 , 259 , 0.268674 , 100 , 0.528785 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG , ./data/Jabali/k3/70_3_0.85_1_7.svrp , 796.28 , 787.25 , 1.13402 , 0.145 , 10.732 , 3 , 795 , 1.28 , 1.28 , 1.28 , 796.28 , 796.28 , 0 , 594 , 502 , 0.563186 , 48 , 0.272608 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF , ./data/Jabali/k3/70_3_0.85_1_7.svrp , 796.28 , 787.25 , 1.13402 , 0.147 , 7.678 , 3 , 795 , 1.28 , 1.28 , 1.28 , 796.28 , 796.28 , 0 , 612 , 512 , 0.473442 , 80 , 0.330217 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+SEP , ./data/Jabali/k3/70_3_0.85_1_7.svrp , 796.28 , 787.25 , 1.13402 , 0.149 , 4.987 , 3 , 795 , 1.28 , 1.28 , 1.28 , 796.28 , 796.28 , 0 , 525 , 433 , 0.444827 , 52 , 0.680075 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
DISAGG+AF+SEP , ./data/Jabali/k3/70_3_0.85_1_7.svrp , 796.28 , 787.25 , 1.13402 , 0.148 , 6.767 , 3 , 795 , 1.28 , 1.28 , 1.28 , 796.28 , 796.28 , 0 , 555 , 489 , 0.46501 , 79 , 0.704064 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR , ./data/Jabali/k3/70_3_0.85_1_7.svrp , 796.28 , 787.25 , 1.13402 , 0.145 , 5.794 , 3 , 795 , 1.28 , 1.28 , 1.28 , 796.28 , 796.28 , 0 , 546 , 479 , 0.484166 , 63 , 0.258704 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
