Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
PR , ./data/Jabali/k4/60_4_0.82_1_8.svrp , 783.8 , 772 , 1.50549 , 0.084 , 5.495 , 4 , 778 , 5.8 , 5.64 , 5.8 , 783.8 , 783.8 , 0 , 688 , 797 , 0.33294 , 83 , 0.101153 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.82_1_8.svrp , 783.8 , 772 , 1.50549 , 0.087 , 4.608 , 4 , 778 , 5.8 , 5.64 , 5.8 , 783.8 , 783.8 , 0 , 517 , 651 , 0.277075 , 10 , 0.058602 , 14 , 47 , 0.302071 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.82_1_8.svrp , 783.8 , 777.725 , 0.775021 , 0.599 , 3.38 , 4 , 778 , 5.8 , 5.64 , 5.8 , 783.8 , 783.8 , 0 , 190 , 409 , 0.239076 , 10 , 0.022935 , 8 , 0 , 0.077563 , 120 , 0.102384 , 24 , 0.079791 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.82_1_9.svrp , 799.88 , 771 , 3.61054 , 0.145 , 600.012 , 4 , 796 , 3.88 , 3.88 , 3.88 , 799.88 , 787.725 , 1.5196 , 19094 , 5544 , 10.7343 , 1737 , 3.2875 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.82_1_9.svrp , 795.08 , 771 , 3.02863 , 0.144 , 65.301 , 4 , 794 , 1.08 , 1.08 , 1.08 , 795.08 , 795.08 , 0 , 3259 , 3079 , 1.91104 , 65 , 0.2912 , 105 , 240 , 1.34049 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.82_1_9.svrp , 795.08 , 783.932 , 1.40207 , 8.089 , 25.955 , 4 , 794 , 1.08 , 1.08 , 1.08 , 795.08 , 795.08 , 0 , 1030 , 831 , 2.91624 , 13 , 0.123016 , 25 , 0 , 0.411268 , 580 , 3.48352 , 75 , 0.362392 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_0.svrp , 766.16 , 746.25 , 2.59867 , 0.083 , 14.735 , 4 , 759 , 7.16 , 6.92 , 7.16 , 766.16 , 766.16 , 0 , 2859 , 765 , 0.964278 , 326 , 0.496233 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.85_1_0.svrp , 766.16 , 746.25 , 2.59867 , 0.085 , 9.304 , 4 , 759 , 7.16 , 6.92 , 7.16 , 766.16 , 766.16 , 0 , 1128 , 686 , 0.652517 , 17 , 0.12117 , 22 , 98 , 0.460448 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.85_1_0.svrp , 766.16 , 753.564 , 1.644 , 2.727 , 11.076 , 4 , 759 , 7.16 , 6.92 , 7.16 , 766.16 , 766.16 , 0 , 978 , 680 , 1.29239 , 9 , 0.119652 , 3 , 0 , 0.30902 , 400 , 0.794111 , 48 , 0.315388 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_1.svrp , 744.08 , 714 , 4.04258 , 0.095 , 600.017 , 4 , 726 , 18.08 , 16.96 , 18.08 , 744.08 , 735 , 1.2203 , 53106 , 4993 , 17.4162 , 3944 , 10.7656 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.85_1_1.svrp , 744.08 , 714 , 4.04258 , 0.098 , 348.878 , 4 , 726 , 18.08 , 16.96 , 18.08 , 744.08 , 744.08 , 0 , 19179 , 4292 , 8.48958 , 201 , 2.2933 , 275 , 979 , 7.88386 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.85_1_1.svrp , 744.08 , 721.549 , 3.02804 , 14.005 , 137.321 , 4 , 726 , 18.08 , 16.96 , 18.08 , 744.08 , 744.08 , 0 , 12695 , 2129 , 10.1087 , 93 , 1.36278 , 123 , 0 , 4.06133 , 1002 , 5.04788 , 497 , 4.04435 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_2.svrp , 803.84 , 773 , 3.83658 , 0.155 , 600.011 , 4 , 800 , 3.84 , 3.28 , 3.84 , 803.84 , 797.5 , 0.788714 , 41388 , 4545 , 11.6965 , 2629 , 6.41006 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.85_1_2.svrp , 802.72 , 773 , 3.70241 , 0.167 , 51.476 , 4 , 798 , 4.72 , 4.72 , 4.72 , 802.72 , 802.72 , 0 , 5217 , 1979 , 2.54044 , 61 , 0.561593 , 97 , 338 , 2.26474 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.85_1_2.svrp , 802.72 , 785.305 , 2.16955 , 9.254 , 36.198 , 4 , 798 , 4.72 , 4.72 , 4.72 , 802.72 , 802.72 , 0 , 2019 , 957 , 2.58589 , 15 , 0.226741 , 19 , 0 , 0.71714 , 862 , 2.78317 , 157 , 0.662258 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_3.svrp , 777.04 , 760.786 , 2.09182 , 0.11 , 15.643 , 4 , 772 , 5.04 , 5.04 , 5.04 , 777.04 , 777.04 , 0 , 3979 , 654 , 1.14095 , 607 , 0.725011 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.85_1_3.svrp , 777.04 , 760.786 , 2.09182 , 0.115 , 7.005 , 4 , 772 , 5.04 , 5.04 , 5.04 , 777.04 , 777.04 , 0 , 968 , 505 , 0.496483 , 15 , 0.137975 , 22 , 93 , 0.603133 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.85_1_3.svrp , 777.04 , 765.983 , 1.42291 , 1.552 , 4.35 , 4 , 772 , 5.04 , 5.04 , 5.04 , 777.04 , 777.04 , 0 , 242 , 279 , 0.448612 , 7 , 0.03277 , 5 , 0 , 0.114254 , 293 , 0.313494 , 30 , 0.10455 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_4.svrp , 803.08 , 773.5 , 3.68332 , 0.086 , 600.011 , 4 , 785 , 18.08 , 16.64 , 18.08 , 803.08 , 792.123 , 1.3644 , 34927 , 4971 , 14.8887 , 2293 , 5.93717 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.85_1_4.svrp , 801.92 , 773.5 , 3.54399 , 0.089 , 76.762 , 4 , 791 , 10.92 , 10.32 , 10.92 , 801.92 , 801.92 , 0 , 8415 , 1944 , 3.99257 , 88 , 1.04489 , 103 , 310 , 3.25786 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.85_1_4.svrp , 801.92 , 784.912 , 2.12086 , 2.287 , 18.768 , 4 , 791 , 10.92 , 10.32 , 10.92 , 801.92 , 801.92 , 0 , 1457 , 792 , 1.77543 , 16 , 0.17254 , 13 , 0 , 0.518514 , 298 , 0.83483 , 89 , 0.520891 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_5.svrp , 776 , 749.5 , 3.41495 , 0.054 , 275.969 , 4 , 774 , 2 , 2 , 2 , 776 , 776 , 0 , 27281 , 3744 , 8.8525 , 1869 , 3.89927 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.85_1_5.svrp , 776 , 749.5 , 3.41495 , 0.055 , 104.504 , 4 , 774 , 2 , 2 , 2 , 776 , 776 , 0 , 8456 , 2907 , 4.39785 , 28 , 0.851924 , 36 , 399 , 2.74503 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.85_1_5.svrp , 776 , 755.03 , 2.70233 , 2.341 , 42.42 , 4 , 774 , 2 , 2 , 2 , 776 , 776 , 0 , 3585 , 1671 , 2.51388 , 18 , 0.344894 , 8 , 0 , 0.938488 , 304 , 0.982775 , 225 , 1.02744 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_6.svrp , 697.08 , 685.125 , 1.71501 , 0.177 , 24.258 , 4 , 695 , 2.08 , 2.08 , 2.08 , 697.08 , 697.08 , 0 , 2379 , 1326 , 0.90993 , 383 , 0.462588 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.85_1_6.svrp , 697.08 , 685.125 , 1.71501 , 0.186 , 16.3 , 4 , 695 , 2.08 , 2.08 , 2.08 , 697.08 , 697.08 , 0 , 1105 , 1178 , 0.606984 , 31 , 0.13737 , 50 , 139 , 0.566995 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.85_1_6.svrp , 697.08 , 689.417 , 1.09926 , 13.424 , 29.495 , 4 , 695 , 2.08 , 2.08 , 2.08 , 697.08 , 697.08 , 0 , 720 , 833 , 2.47226 , 24 , 0.113448 , 20 , 0 , 0.391594 , 1070 , 2.85414 , 78 , 0.324436 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_7.svrp , 824.56 , 798 , 3.22111 , 0.243 , 600.012 , 4 , 815 , 9.56 , 9.4 , 9.56 , 824.56 , 819.846 , 0.57168 , 47112 , 4329 , 13.1103 , 2305 , 6.8382 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.85_1_7.svrp , 824.36 , 798 , 3.19763 , 0.244 , 99.323 , 4 , 820 , 4.36 , 4.24 , 4.36 , 824.36 , 824.36 , 0 , 8065 , 2388 , 4.21403 , 66 , 0.799311 , 88 , 244 , 3.16787 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.85_1_7.svrp , 824.36 , 802.098 , 2.7005 , 7.484 , 64.698 , 4 , 820 , 4.36 , 4.24 , 4.36 , 824.36 , 824.36 , 0 , 3813 , 1665 , 4.42267 , 26 , 0.3574 , 28 , 0 , 1.33986 , 633 , 2.04746 , 169 , 1.09582 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_8.svrp , 790.08 , 764.455 , 3.2434 , 0.106 , 135.664 , 4 , 777 , 13.08 , 13.08 , 13.08 , 790.08 , 790.08 , 0 , 21888 , 2307 , 6.22417 , 1142 , 3.11332 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.85_1_8.svrp , 790.08 , 764.455 , 3.2434 , 0.108 , 44.61 , 4 , 777 , 13.08 , 13.08 , 13.08 , 790.08 , 790.08 , 0 , 4938 , 1939 , 2.22149 , 39 , 0.500277 , 63 , 244 , 1.73637 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.85_1_8.svrp , 790.08 , 769.85 , 2.56045 , 8.991 , 41.438 , 4 , 777 , 13.08 , 13.08 , 13.08 , 790.08 , 790.08 , 0 , 2771 , 1279 , 3.61368 , 29 , 0.288032 , 15 , 0 , 0.841886 , 733 , 3.05667 , 147 , 0.836809 , 1 , 0
PR , ./data/Jabali/k4/60_4_0.85_1_9.svrp , 740.64 , 723.6 , 2.30071 , 0.057 , 72.043 , 4 , 737 , 3.64 , 3.64 , 3.64 , 740.64 , 740.64 , 0 , 13474 , 1955 , 3.35955 , 1565 , 2.4896 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/60_4_0.85_1_9.svrp , 740.64 , 723.6 , 2.30071 , 0.052 , 8.835 , 4 , 737 , 3.64 , 3.64 , 3.64 , 740.64 , 740.64 , 0 , 1217 , 673 , 0.583738 , 9 , 0.148658 , 16 , 105 , 0.509971 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI , ./data/Jabali/k4/60_4_0.85_1_9.svrp , 740.64 , 730.02 , 1.43385 , 2.848 , 8.191 , 4 , 737 , 3.64 , 3.64 , 3.64 , 740.64 , 740.64 , 0 , 854 , 440 , 1.15758 , 5 , 0.095755 , 8 , 0 , 0.287085 , 475 , 1.06004 , 41 , 0.299191 , 1 , 0
