Algorithm , Instance , K , Model Solution Cost , Deterministic Cost , Model Recourse Cost , Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Root Lower Bound , Root Gap (%) , Node Count , CVRPSEP Cuts , Gendreau Cuts , Scenario Cuts , Partial Route Cuts , Elementary Route Cuts , Root Time (s) , Time (s) , Solved
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-18.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 86 , 9 , 0.005 , 0.059 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-18.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 4 , 57 , 0 , 4 , 0 , 0 , 0.019 , 0.143 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-18.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 4 , 57 , 0 , 4 , 48 , 48 , 0.018 , 0.144 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-2.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614.385 , 0.745557 , 6 , 57 , 0 , 173 , 0 , 0 , 0.03 , 0.146 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-2.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 0 , 0 , 0.004 , 0.056 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-2.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 87 , 9 , 0.005 , 0.06 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-2.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614.27 , 0.764136 , 1 , 57 , 0 , 5 , 0 , 0 , 0.016 , 0.071 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-2.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614.27 , 0.764136 , 1 , 57 , 0 , 5 , 18 , 0 , 0.016 , 0.074 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-5.svrp , 3 , 491.04 , 488 , 3.04 , 3.04 , 491.04 , 491.04 , 0 , 485 , 1.23004 , 3 , 83 , 1 , 271 , 0 , 0 , 0.027 , 0.151 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-5.svrp , 3 , 491.04 , 488 , 3.04 , 3.04 , 491.04 , 491.04 , 0 , 482 , 1.84099 , 106 , 127 , 14 , 0 , 0 , 0 , 0.006 , 0.101 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-5.svrp , 3 , 491.04 , 488 , 3.04 , 3.04 , 491.04 , 491.04 , 0 , 482 , 1.84099 , 93 , 120 , 0 , 0 , 65 , 12 , 0.007 , 0.098 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-5.svrp , 3 , 491.04 , 488 , 3.04 , 3.04 , 491.04 , 491.04 , 0 , 482.58 , 1.72287 , 9 , 87 , 0 , 7 , 0 , 0 , 0.02 , 0.091 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-5.svrp , 3 , 491.04 , 488 , 3.04 , 3.04 , 491.04 , 491.04 , 0 , 482.58 , 1.72287 , 9 , 87 , 0 , 7 , 15 , 0 , 0.021 , 0.092 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-6.svrp , 4 , 619 , 619 , 1.18661e-14 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 5 , 60 , 0 , 260 , 0 , 0 , 0.029 , 0.14 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-6.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 0 , 0 , 0.004 , 0.058 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-6.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 87 , 9 , 0.005 , 0.059 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-6.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 8 , 66 , 0 , 5 , 0 , 0 , 0.019 , 0.097 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-6.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 8 , 66 , 0 , 5 , 28 , 28 , 0.018 , 0.096 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-9.svrp , 4 , 619 , 619 , 1.30385e-14 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 5 , 60 , 0 , 248 , 0 , 0 , 0.028 , 0.133 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-9.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 0 , 0 , 0.004 , 0.057 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-9.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 608 , 1.77706 , 30 , 85 , 0 , 0 , 86 , 9 , 0.004 , 0.058 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-9.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 1 , 62 , 0 , 4 , 0 , 0 , 0.018 , 0.073 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n16-LB5-UB33-Low-scen200-9.svrp , 4 , 619 , 619 , 0 , 0 , 619 , 619 , 0 , 614 , 0.807754 , 1 , 62 , 0 , 4 , 21 , 21 , 0.018 , 0.073 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n22-LB5-UB27-High-scen200-3.svrp , 5 , 834.47 , 820 , 14.47 , 14.47 , 834.47 , 834.47 , 0 , 782.274 , 6.25505 , 1888 , 1048 , 59 , 6731 , 0 , 0 , 0.103 , 43.118 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n22-LB5-UB27-High-scen200-3.svrp , 5 , 836.72 , 812 , 24.72 , 24.72 , 836.72 , 804.68 , 3.82924 , 772.917 , 7.62541 , 27804 , 3421 , 10021 , 0 , 0 , 0 , 0.028 , 600.063 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n22-LB5-UB27-High-scen200-3.svrp , 5 , 834.47 , 820 , 14.47 , 14.47 , 834.47 , 834.47 , 0 , 772.917 , 7.37634 , 10508 , 2350 , 0 , 0 , 48564 , 2720 , 0.029 , 39.478 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n22-LB5-UB27-High-scen200-3.svrp , 5 , 834.47 , 820 , 14.47 , 14.47 , 834.47 , 834.47 , 0 , 779.86 , 6.54427 , 2567 , 1420 , 73 , 195 , 0 , 0 , 0.049 , 10.679 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n22-LB5-UB27-High-scen200-3.svrp , 5 , 834.47 , 820 , 14.47 , 14.47 , 834.47 , 834.47 , 0 , 779.86 , 6.54427 , 3076 , 1484 , 0 , 219 , 8374 , 100 , 0.054 , 13.966 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n22-LB5-UB27-Low-scen200-1.svrp , 4 , 623.36 , 620 , 3.36 , 3.36 , 623.36 , 623.36 , 0 , 612.483 , 1.7449 , 139 , 268 , 2 , 358 , 0 , 0 , 0.051 , 0.575 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n22-LB5-UB27-Low-scen200-1.svrp , 4 , 623.36 , 620 , 3.36 , 3.36 , 623.36 , 623.36 , 0 , 598.4 , 4.00411 , 6367 , 1490 , 478 , 0 , 0 , 0 , 0.017 , 12.669 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n22-LB5-UB27-Low-scen200-1.svrp , 4 , 623.36 , 620 , 3.36 , 3.36 , 623.36 , 623.36 , 0 , 598.4 , 4.00411 , 1695 , 755 , 0 , 0 , 3259 , 49 , 0.018 , 2.994 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n22-LB5-UB27-Low-scen200-1.svrp , 4 , 623.36 , 620 , 3.36 , 3.36 , 623.36 , 623.36 , 0 , 611.36 , 1.92505 , 304 , 309 , 1 , 10 , 0 , 0 , 0.019 , 0.404 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n22-LB5-UB27-Low-scen200-1.svrp , 4 , 623.36 , 620 , 3.36 , 3.36 , 623.36 , 623.36 , 0 , 611.36 , 1.92505 , 331 , 284 , 0 , 9 , 626 , 4 , 0.018 , 0.386 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n22-LB5-UB27-Low-scen200-2.svrp , 5 , 822.37 , 812 , 10.37 , 10.37 , 822.37 , 822.37 , 0 , 779.96 , 5.15705 , 953 , 668 , 3 , 2735 , 0 , 0 , 0.16 , 11.327 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n22-LB5-UB27-Low-scen200-2.svrp , 5 , 822.37 , 812 , 10.37 , 10.37 , 822.37 , 822.37 , 0 , 772.917 , 6.01351 , 25123 , 2597 , 9872 , 0 , 0 , 0 , 0.028 , 419.253 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n22-LB5-UB27-Low-scen200-2.svrp , 5 , 822.37 , 812 , 10.37 , 10.37 , 822.37 , 822.37 , 0 , 772.917 , 6.01351 , 3383 , 1306 , 0 , 0 , 13077 , 452 , 0.029 , 9.63 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n22-LB5-UB27-Low-scen200-2.svrp , 5 , 822.37 , 812 , 10.37 , 10.37 , 822.37 , 822.37 , 0 , 778.91 , 5.28473 , 1677 , 957 , 6 , 85 , 0 , 0 , 0.051 , 5.123 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n22-LB5-UB27-Low-scen200-2.svrp , 5 , 822.37 , 812 , 10.37 , 10.37 , 822.37 , 822.37 , 0 , 778.91 , 5.28473 , 1850 , 999 , 0 , 93 , 4121 , 41 , 0.05 , 5.862 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-High-scen200-3.svrp , 6 , 986.94 , 982 , 4.94 , 4.94 , 986.94 , 986.94 , 0 , 951.104 , 3.63097 , 1597 , 2607 , 67 , 7638 , 0 , 0 , 0.608 , 128.57 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-High-scen200-3.svrp , 6 , 1005.39 , 989 , 16.39 , 16.31 , 1005.39 , 955 , 5.01199 , 942.75 , 6.23042 , 12490 , 6521 , 4702 , 0 , 0 , 0 , 0.11 , 600.069 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-High-scen200-3.svrp , 6 , 986.94 , 982 , 4.94 , 4.94 , 986.94 , 986.94 , 0 , 942.75 , 4.47748 , 5798 , 4352 , 0 , 0 , 27106 , 367 , 0.105 , 110.349 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-High-scen200-3.svrp , 6 , 986.94 , 982 , 4.94 , 4.94 , 986.94 , 986.94 , 0 , 948.67 , 3.87764 , 1224 , 1273 , 69 , 115 , 0 , 0 , 0.151 , 10.116 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-High-scen200-3.svrp , 6 , 986.94 , 982 , 4.94 , 4.94 , 986.94 , 986.94 , 0 , 948.67 , 3.87764 , 1125 , 1402 , 0 , 133 , 2201 , 15 , 0.138 , 10.924 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-High-scen200-4.svrp , 6 , 993.05 , 982 , 11.05 , 11.05 , 993.05 , 993.05 , 0 , 956.458 , 3.68479 , 1380 , 2755 , 28 , 10809 , 0 , 0 , 0.877 , 237.926 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-High-scen200-4.svrp , 6 , 1008.45 , 985 , 23.45 , 23.45 , 1008.45 , 954.52 , 5.34781 , 942.75 , 6.51495 , 13074 , 7599 , 3582 , 0 , 0 , 0 , 0.109 , 600.069 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-High-scen200-4.svrp , 6 , 993.05 , 982 , 11.05 , 11.05 , 993.05 , 993.05 , 0 , 942.75 , 5.0652 , 10861 , 6716 , 0 , 0 , 51040 , 499 , 0.109 , 276.185 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-High-scen200-4.svrp , 6 , 993.05 , 982 , 11.05 , 11.05 , 993.05 , 993.05 , 0 , 955.366 , 3.79474 , 4342 , 3062 , 89 , 342 , 0 , 0 , 0.194 , 66.907 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-High-scen200-4.svrp , 6 , 993.05 , 982 , 11.05 , 11.05 , 993.05 , 993.05 , 0 , 955.366 , 3.79474 , 2083 , 3015 , 0 , 344 , 4113 , 51 , 0.192 , 41.046 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-Low-scen200-1.svrp , 6 , 842.63 , 841 , 1.63 , 1.63 , 842.63 , 842.63 , 0 , 829.5 , 1.55822 , 132 , 923 , 7 , 919 , 0 , 0 , 0.491 , 3.36 , 1
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-Low-scen200-1.svrp , 6 , 842.63 , 841 , 1.63 , 1.63 , 842.63 , 842.63 , 0 , 816 , 3.16034 , 14837 , 6558 , 4436 , 0 , 0 , 0 , 0.078 , 511.673 , 1
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-Low-scen200-1.svrp , 6 , 842.63 , 841 , 1.63 , 1.63 , 842.63 , 842.63 , 0 , 816 , 3.16034 , 2523 , 2550 , 0 , 0 , 13365 , 82 , 0.086 , 24.056 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-Low-scen200-1.svrp , 6 , 842.63 , 841 , 1.63 , 1.63 , 842.63 , 842.63 , 0 , 828.923 , 1.62664 , 218 , 848 , 4 , 34 , 0 , 0 , 0.169 , 1.96 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-Low-scen200-1.svrp , 6 , 842.63 , 841 , 1.63 , 1.63 , 842.63 , 842.63 , 0 , 828.923 , 1.62664 , 117 , 811 , 0 , 28 , 277 , 1 , 0.156 , 1.488 , 1
VRP-Gendreau-SCEN_CUTS , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-Low-scen200-2.svrp , 6 , 982 , 982 , -1.74323e-13 , 0 , 982 , 973.66 , 0.849308 , 949.51 , 3.30858 , 11874 , 2737 , 1673 , 7196 , 0 , 0 , 0.519 , 600.093 , 0
VRP-Gendreau-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-Low-scen200-2.svrp , 6 , 982 , 982 , 0 , 0 , 982 , 955.5 , 2.69857 , 942.75 , 3.99695 , 14781 , 6573 , 4409 , 0 , 0 , 0 , 0.1 , 600.083 , 0
VRP-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-Low-scen200-2.svrp , 6 , 982 , 982 , 0 , 0 , 982 , 982 , 0 , 942.75 , 3.99695 , 4239 , 3278 , 0 , 0 , 15068 , 103 , 0.104 , 51.41 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-Low-scen200-2.svrp , 6 , 982 , 982 , 0 , 0 , 982 , 982 , 0 , 944.864 , 3.78162 , 2768 , 2352 , 114 , 120 , 0 , 0 , 0.144 , 43.342 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../Tina/Correlated-Instances/Correlated-neg-n32-LB5-UB30-Low-scen200-2.svrp , 6 , 982 , 982 , 0 , 0 , 982 , 982 , 0 , 944.864 , 3.78162 , 2097 , 2451 , 0 , 106 , 5243 , 50 , 0.144 , 36.404 , 1
