Algorithm , Instance , K , Model Solution Cost , Deterministic Cost , Model Recourse Cost , Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Root Lower Bound , Root Gap (%) , Node Count , CVRPSEP Cuts , Gendreau Cuts , Scenario Cuts , Partial Route Cuts , Elementary Route Cuts , Root Time (s) , Time (s) , Solved
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.85_1_8.svrp , 3 , 756.773 , 751.847 , 4.92642 , 4.92642 , 756.773 , 756.773 , 2.54407e-05 , 744.238 , 1.65643 , 1131 , 607 , 58 , 4175 , 0 , 0 , 0.31 , 37.642 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.85_1_8.svrp , 3 , 756.773 , 751.847 , 4.92655 , 4.92642 , 756.773 , 756.773 , 1.62347e-05 , 742.4 , 1.8993 , 14271 , 858 , 4073 , 0 , 0 , 0 , 0.083 , 162.192 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.85_1_8.svrp , 3 , 756.773 , 751.847 , 4.92647 , 4.92642 , 756.773 , 756.773 , 6.48154e-06 , 742.4 , 1.89929 , 1914 , 877 , 0 , 0 , 3474 , 213 , 0.085 , 17.278 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.85_1_8.svrp , 3 , 756.774 , 751.847 , 4.92718 , 4.92642 , 756.774 , 756.773 , 9.96401e-05 , 743.539 , 1.74878 , 615 , 461 , 34 , 45 , 0 , 0 , 0.132 , 4.262 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.85_1_8.svrp , 3 , 756.773 , 751.847 , 4.92639 , 4.92642 , 756.773 , 756.773 , 1.09931e-05 , 743.539 , 1.74868 , 366 , 413 , 0 , 40 , 728 , 52 , 0.138 , 3.142 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.85_1_9.svrp , 3 , 667.769 , 662.318 , 5.45145 , 5.45145 , 667.769 , 667.769 , 0 , 643.273 , 3.66834 , 1887 , 1047 , 173 , 6818 , 0 , 0 , 0.595 , 152.198 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.85_1_9.svrp , 3 , 667.77 , 662.318 , 5.4519 , 5.45145 , 667.77 , 659.488 , 1.24021 , 641.618 , 3.91632 , 31888 , 2804 , 6219 , 0 , 0 , 0 , 0.178 , 600.078 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.85_1_9.svrp , 3 , 667.77 , 662.318 , 5.45209 , 5.45145 , 667.77 , 667.769 , 9.6394e-05 , 641.618 , 3.91634 , 27144 , 3880 , 0 , 0 , 57247 , 3953 , 0.172 , 527.395 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.85_1_9.svrp , 3 , 667.77 , 662.318 , 5.45183 , 5.45145 , 667.77 , 667.769 , 5.66033e-05 , 641.72 , 3.90095 , 2415 , 1469 , 188 , 211 , 0 , 0 , 0.19 , 45.831 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.85_1_9.svrp , 3 , 667.77 , 662.318 , 5.45159 , 5.45145 , 667.77 , 667.769 , 2.14146e-05 , 641.72 , 3.90092 , 2887 , 1418 , 0 , 345 , 3257 , 196 , 0.191 , 41.321 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.88_1_0.svrp , 3 , 737.222 , 732.005 , 5.21646 , 5.21646 , 737.222 , 737.222 , 0 , 719.327 , 2.42726 , 1685 , 1147 , 228 , 7818 , 0 , 0 , 0.223 , 159.827 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_0.svrp , 3 , 737.23 , 732.005 , 5.22509 , 5.21646 , 737.23 , 726.567 , 1.44646 , 717.938 , 2.61684 , 48737 , 2014 , 7562 , 0 , 0 , 0 , 0.043 , 600.074 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_0.svrp , 3 , 737.222 , 732.005 , 5.21658 , 5.21646 , 737.222 , 737.222 , 1.60142e-05 , 717.938 , 2.61572 , 4947 , 1593 , 0 , 0 , 9645 , 544 , 0.046 , 33.574 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_0.svrp , 3 , 737.222 , 732.005 , 5.21647 , 5.21646 , 737.222 , 737.222 , 1.37001e-06 , 718.222 , 2.57718 , 2482 , 1014 , 299 , 207 , 0 , 0 , 0.063 , 18.872 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_0.svrp , 3 , 737.227 , 732.005 , 5.22217 , 5.21646 , 737.227 , 737.222 , 0.000773571 , 718.222 , 2.57793 , 384383 , 1035 , 0 , 219 , 28434 , 20299 , 0.065 , 600.117 , 0
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.88_1_1.svrp , 3 , 747.338 , 740.719 , 6.61906 , 6.61906 , 747.338 , 747.338 , 0 , 742.324 , 0.670945 , 167 , 308 , 10 , 1308 , 0 , 0 , 0.289 , 5.321 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_1.svrp , 3 , 747.338 , 740.719 , 6.61911 , 6.61906 , 747.338 , 747.338 , 6.10969e-06 , 739.297 , 1.07598 , 8668 , 719 , 1900 , 0 , 0 , 0 , 0.048 , 45.071 , 1
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_1.svrp , 3 , 747.338 , 740.719 , 6.61945 , 6.61906 , 747.338 , 747.338 , 5.28623e-05 , 739.392 , 1.0632 , 21035 , 636 , 0 , 0 , 2533 , 258 , 0.049 , 19.92 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_1.svrp , 3 , 747.338 , 740.719 , 6.61912 , 6.61906 , 747.338 , 747.338 , 8.61324e-06 , 741.941 , 0.722105 , 993 , 230 , 39 , 17 , 0 , 0 , 0.068 , 2.148 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_1.svrp , 3 , 747.338 , 740.719 , 6.61921 , 6.61906 , 747.338 , 747.338 , 1.96591e-05 , 741.757 , 0.746766 , 686 , 212 , 0 , 13 , 59 , 11 , 0.069 , 1.385 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.88_1_2.svrp , 3 , 750.849 , 744.243 , 6.60551 , 6.60551 , 750.849 , 750.849 , 0 , 737.792 , 1.73897 , 2085 , 625 , 203 , 5788 , 0 , 0 , 0.491 , 99.082 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_2.svrp , 3 , 750.849 , 744.243 , 6.60552 , 6.60551 , 750.849 , 741.052 , 1.30474 , 733.804 , 2.27003 , 34895 , 1889 , 5702 , 0 , 0 , 0 , 0.083 , 600.065 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_2.svrp , 3 , 750.864 , 744.243 , 6.62043 , 6.60551 , 750.864 , 750.849 , 0.00198695 , 733.804 , 2.27197 , 82588 , 3059 , 0 , 0 , 52624 , 2109 , 0.084 , 600.075 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_2.svrp , 3 , 750.849 , 744.243 , 6.60553 , 6.60551 , 750.849 , 750.849 , 2.25611e-06 , 736.977 , 1.84751 , 5618 , 1217 , 677 , 352 , 0 , 0 , 0.156 , 47.577 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_2.svrp , 3 , 750.849 , 744.243 , 6.60559 , 6.60551 , 750.849 , 750.849 , 1.04881e-05 , 736.977 , 1.84752 , 31126 , 901 , 0 , 294 , 3246 , 113 , 0.157 , 67.242 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.88_1_3.svrp , 3 , 735.896 , 731.884 , 4.01147 , 4.01147 , 735.896 , 735.896 , 0 , 724.764 , 1.5127 , 1715 , 1166 , 212 , 7942 , 0 , 0 , 0.464 , 104.175 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_3.svrp , 3 , 736.516 , 726.099 , 10.4177 , 10.4147 , 736.516 , 725.438 , 1.50418 , 720.644 , 2.15498 , 38920 , 2337 , 5744 , 0 , 0 , 0 , 0.123 , 600.082 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_3.svrp , 3 , 735.896 , 731.884 , 4.01186 , 4.01147 , 735.896 , 735.896 , 5.35931e-05 , 720.655 , 2.07107 , 59307 , 1761 , 0 , 0 , 19862 , 1064 , 0.124 , 185.283 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_3.svrp , 3 , 735.896 , 731.884 , 4.01177 , 4.01147 , 735.896 , 735.896 , 4.08359e-05 , 724.258 , 1.58144 , 4949 , 1229 , 236 , 263 , 0 , 0 , 0.17 , 22.242 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_3.svrp , 3 , 735.896 , 731.884 , 4.01147 , 4.01147 , 735.896 , 735.896 , 0 , 724.258 , 1.5814 , 1337 , 954 , 0 , 166 , 2311 , 78 , 0.182 , 10.999 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.88_1_4.svrp , 3 , 782.185 , 775.041 , 7.14446 , 7.14446 , 782.185 , 782.185 , 0 , 767.881 , 1.82873 , 1037 , 1150 , 72 , 8019 , 0 , 0 , 0.803 , 116.544 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_4.svrp , 3 , 782.432 , 773.419 , 9.0123 , 9.0122 , 782.432 , 776.945 , 0.701218 , 767.048 , 1.9661 , 36455 , 2635 , 6001 , 0 , 0 , 0 , 0.193 , 600.102 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_4.svrp , 3 , 782.185 , 775.041 , 7.1445 , 7.14446 , 782.185 , 782.185 , 5.64317e-06 , 767.048 , 1.93521 , 26666 , 2008 , 0 , 0 , 10136 , 447 , 0.198 , 103.15 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_4.svrp , 3 , 782.185 , 775.041 , 7.14465 , 7.14446 , 782.185 , 782.185 , 2.39445e-05 , 767.876 , 1.82942 , 2967 , 1455 , 168 , 270 , 0 , 0 , 0.348 , 24.478 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_4.svrp , 3 , 782.186 , 775.041 , 7.14488 , 7.14446 , 782.186 , 782.185 , 5.45881e-05 , 767.876 , 1.82945 , 3877 , 2025 , 0 , 415 , 2764 , 189 , 0.323 , 74.53 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.88_1_5.svrp , 3 , 732.242 , 725.495 , 6.74675 , 6.74675 , 732.242 , 732.242 , 0 , 713.282 , 2.58926 , 2995 , 1087 , 316 , 11533 , 0 , 0 , 0.681 , 318.635 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_5.svrp , 3 , 732.365 , 725.581 , 6.78384 , 6.74675 , 732.365 , 726.671 , 0.777514 , 707.645 , 3.37535 , 23098 , 3120 , 4191 , 0 , 0 , 0 , 0.036 , 600.073 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_5.svrp , 3 , 732.242 , 725.495 , 6.74674 , 6.74675 , 732.242 , 732.242 , 0 , 707.645 , 3.35907 , 97921 , 3606 , 0 , 0 , 28753 , 1179 , 0.039 , 582.157 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_5.svrp , 3 , 732.242 , 725.495 , 6.74705 , 6.74675 , 732.242 , 732.242 , 4.1108e-05 , 711.208 , 2.87258 , 5980 , 1852 , 556 , 399 , 0 , 0 , 0.085 , 87.79 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_5.svrp , 3 , 732.242 , 725.495 , 6.74675 , 6.74675 , 732.242 , 732.242 , 0 , 711.208 , 2.87254 , 1527 , 1070 , 0 , 227 , 1254 , 119 , 0.084 , 18.61 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.88_1_6.svrp , 3 , 720.861 , 718.657 , 2.20484 , 2.20484 , 720.861 , 720.861 , 0 , 697.173 , 3.28612 , 3080 , 1927 , 157 , 12820 , 0 , 0 , 0.657 , 348.988 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_6.svrp , 3 , 726.307 , 697.74 , 28.5671 , 28.567 , 726.307 , 700.571 , 3.54343 , 692.178 , 4.69903 , 27836 , 4248 , 2943 , 0 , 0 , 0 , 0.132 , 600.08 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_6.svrp , 3 , 725.403 , 714.483 , 10.9201 , 10.866 , 725.403 , 710.818 , 2.01057 , 692.178 , 4.58027 , 16986 , 5997 , 0 , 0 , 43950 , 1621 , 0.137 , 600.13 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_6.svrp , 3 , 720.861 , 718.657 , 2.20484 , 2.20484 , 720.861 , 720.861 , 7.02289e-07 , 696.178 , 3.42417 , 6864 , 3208 , 215 , 713 , 0 , 0 , 0.207 , 191.403 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_6.svrp , 3 , 720.861 , 718.657 , 2.20484 , 2.20484 , 720.861 , 720.861 , 0 , 696.178 , 3.42417 , 4924 , 2907 , 0 , 648 , 5887 , 234 , 0.221 , 149.87 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.88_1_7.svrp , 3 , 742.967 , 733.745 , 9.22167 , 9.22167 , 742.967 , 742.875 , 0.0123173 , 734.416 , 1.15084 , 24839 , 1056 , 1792 , 5743 , 0 , 0 , 0.53 , 600.102 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_7.svrp , 3 , 742.967 , 733.745 , 9.22168 , 9.22167 , 742.967 , 736.058 , 0.929878 , 731.643 , 1.52406 , 36444 , 1125 , 7779 , 0 , 0 , 0 , 0.124 , 600.085 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_7.svrp , 3 , 742.967 , 733.745 , 9.22238 , 9.22167 , 742.967 , 742.967 , 9.50189e-05 , 731.643 , 1.52416 , 2426 , 880 , 0 , 0 , 2142 , 229 , 0.125 , 9.828 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_7.svrp , 3 , 742.967 , 733.745 , 9.22166 , 9.22167 , 742.967 , 742.967 , 0 , 734.28 , 1.16925 , 6960 , 551 , 1590 , 63 , 0 , 0 , 0.194 , 28.863 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_7.svrp , 3 , 742.967 , 733.745 , 9.22234 , 9.22167 , 742.967 , 742.967 , 9.00847e-05 , 734.28 , 1.16934 , 1729 , 540 , 0 , 50 , 634 , 73 , 0.184 , 4.87 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.88_1_8.svrp , 3 , 722.18 , 710.116 , 12.0636 , 12.0636 , 722.18 , 722.18 , 0 , 716.616 , 0.770375 , 266 , 461 , 31 , 1427 , 0 , 0 , 0.738 , 5.397 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_8.svrp , 3 , 722.18 , 710.116 , 12.0637 , 12.0636 , 722.18 , 714.046 , 1.12636 , 708.44 , 1.90259 , 33187 , 1476 , 6447 , 0 , 0 , 0 , 0.1 , 600.072 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_8.svrp , 3 , 722.18 , 710.116 , 12.064 , 12.0636 , 722.18 , 722.18 , 5.9463e-05 , 708.89 , 1.84035 , 40287 , 1188 , 0 , 0 , 2853 , 351 , 0.138 , 64.209 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_8.svrp , 3 , 722.18 , 710.116 , 12.0635 , 12.0636 , 722.18 , 722.18 , 0 , 715.381 , 0.94147 , 446 , 435 , 19 , 17 , 0 , 0 , 0.26 , 1.965 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_8.svrp , 3 , 722.18 , 710.116 , 12.0638 , 12.0636 , 722.18 , 722.18 , 3.21319e-05 , 715.413 , 0.937026 , 856 , 380 , 0 , 16 , 278 , 47 , 0.29 , 2.573 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.88_1_9.svrp , 3 , 728.119 , 724.116 , 4.00348 , 4.00348 , 728.119 , 726.871 , 0.171457 , 702.271 , 3.55002 , 5688 , 1735 , 872 , 17637 , 0 , 0 , 0.736 , 600.099 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_9.svrp , 3 , 735.356 , 712.235 , 23.1205 , 23.0968 , 735.356 , 714.903 , 2.78137 , 698.595 , 4.99901 , 25272 , 3115 , 4158 , 0 , 0 , 0 , 0.143 , 600.09 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_9.svrp , 3 , 732.561 , 723.797 , 8.76401 , 8.66265 , 732.561 , 721.075 , 1.56789 , 698.595 , 4.63658 , 15029 , 5302 , 0 , 0 , 44856 , 3005 , 0.147 , 600.084 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_9.svrp , 3 , 728.12 , 724.116 , 4.00398 , 4.00348 , 728.12 , 728.119 , 6.87002e-05 , 701.544 , 3.64989 , 13013 , 2985 , 1301 , 800 , 0 , 0 , 0.216 , 344.574 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.88_1_9.svrp , 3 , 728.119 , 724.116 , 4.00348 , 4.00348 , 728.119 , 728.119 , 0 , 701.544 , 3.64982 , 6882 , 2593 , 0 , 701 , 10632 , 1255 , 0.213 , 192.442 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.90_1_0.svrp , 3 , 711.845 , 696.353 , 15.4927 , 15.4927 , 711.845 , 711.845 , 0 , 700.876 , 1.54093 , 2322 , 1288 , 261 , 9118 , 0 , 0 , 1.213 , 105.792 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_0.svrp , 3 , 711.853 , 696.353 , 15.5 , 15.4927 , 711.853 , 697.151 , 2.06525 , 693.351 , 2.59911 , 26292 , 3594 , 3988 , 0 , 0 , 0 , 0.221 , 600.08 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_0.svrp , 3 , 711.846 , 696.353 , 15.4931 , 15.4927 , 711.846 , 711.845 , 5.57424e-05 , 693.351 , 2.59817 , 9273 , 2386 , 0 , 0 , 19059 , 914 , 0.227 , 115.614 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_0.svrp , 3 , 711.846 , 696.353 , 15.493 , 15.4927 , 711.846 , 711.845 , 4.91103e-05 , 697.132 , 2.06698 , 4586 , 1209 , 569 , 218 , 0 , 0 , 0.486 , 29.507 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_0.svrp , 3 , 711.846 , 696.353 , 15.4927 , 15.4927 , 711.846 , 711.845 , 4.49395e-06 , 697.132 , 2.06694 , 1779 , 1414 , 0 , 235 , 1830 , 158 , 0.491 , 25.021 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.90_1_1.svrp , 3 , 722.292 , 705.803 , 16.4893 , 16.4893 , 722.292 , 716.781 , 0.763054 , 705.377 , 2.34181 , 12740 , 1482 , 1560 , 11396 , 0 , 0 , 1.324 , 600.125 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_1.svrp , 3 , 722.292 , 705.803 , 16.4892 , 16.4893 , 722.292 , 707.693 , 2.02126 , 701.394 , 2.89327 , 29504 , 3467 , 5735 , 0 , 0 , 0 , 0.156 , 600.09 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_1.svrp , 3 , 722.344 , 705.803 , 16.541 , 16.4893 , 722.344 , 715.7 , 0.919768 , 701.731 , 2.85361 , 23287 , 4064 , 0 , 0 , 58623 , 4926 , 0.248 , 600.325 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_1.svrp , 3 , 722.292 , 705.803 , 16.4892 , 16.4893 , 722.292 , 718.389 , 0.540397 , 704.685 , 2.43769 , 41028 , 1418 , 6086 , 259 , 0 , 0 , 0.375 , 600.093 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_1.svrp , 3 , 722.293 , 705.803 , 16.4899 , 16.4893 , 722.293 , 722.292 , 8.40684e-05 , 704.685 , 2.43779 , 124245 , 1836 , 0 , 436 , 8181 , 631 , 0.373 , 455.087 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.90_1_2.svrp , 3 , 782.776 , 764.582 , 18.1935 , 18.1935 , 782.776 , 761.088 , 2.77066 , 748.893 , 4.32858 , 1751 , 2653 , 95 , 19137 , 0 , 0 , 0.767 , 600.097 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_2.svrp , 3 , 782.872 , 759.964 , 22.9073 , 22.8937 , 782.872 , 761.308 , 2.75444 , 742.784 , 5.12059 , 12095 , 4307 , 2041 , 0 , 0 , 0 , 0.085 , 600.084 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_2.svrp , 3 , 791.607 , 761.29 , 30.3178 , 30.2315 , 791.607 , 761.006 , 3.86575 , 742.784 , 6.16762 , 7285 , 5544 , 0 , 0 , 20798 , 1082 , 0.088 , 600.094 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_2.svrp , 3 , 780.917 , 762.723 , 18.1938 , 18.1935 , 780.917 , 771.467 , 1.21003 , 748.744 , 4.11983 , 12295 , 5112 , 662 , 1280 , 0 , 0 , 0.282 , 600.09 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_2.svrp , 3 , 780.921 , 762.723 , 18.198 , 18.1935 , 780.921 , 770.728 , 1.30527 , 748.744 , 4.12034 , 9217 , 5599 , 0 , 1229 , 21836 , 533 , 0.276 , 600.066 , 0
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.90_1_3.svrp , 3 , 677.156 , 669.152 , 8.00436 , 8.00436 , 677.156 , 677.156 , 0 , 671.313 , 0.862827 , 15425 , 736 , 1619 , 3485 , 0 , 0 , 0.62 , 235.256 , 1
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_3.svrp , 3 , 677.156 , 669.152 , 8.00437 , 8.00436 , 677.156 , 672.19 , 0.733415 , 669.152 , 1.18206 , 36730 , 1845 , 6602 , 0 , 0 , 0 , 0.104 , 600.078 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_3.svrp , 3 , 677.156 , 669.152 , 8.00469 , 8.00436 , 677.156 , 677.156 , 4.78324e-05 , 669.784 , 1.08873 , 894 , 633 , 0 , 0 , 1605 , 151 , 0.129 , 3.932 , 1
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_3.svrp , 3 , 677.156 , 669.152 , 8.00431 , 8.00436 , 677.156 , 677.156 , 0 , 671.404 , 0.849494 , 11815 , 932 , 2134 , 66 , 0 , 0 , 0.241 , 56.242 , 1
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_3.svrp , 3 , 677.157 , 669.152 , 8.00497 , 8.00436 , 677.157 , 677.156 , 9.01918e-05 , 671.404 , 0.849591 , 1914 , 621 , 0 , 50 , 702 , 77 , 0.246 , 6.356 , 1
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.90_1_4.svrp , 3 , 742.257 , 720.912 , 21.3448 , 21.3448 , 742.257 , 734.467 , 1.04947 , 710.729 , 4.24757 , 3803 , 1967 , 246 , 17588 , 0 , 0 , 0.467 , 600.128 , 0
VRP-Gendreau-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_4.svrp , 3 , 742.812 , 720.615 , 22.1979 , 22.1977 , 742.812 , 722.828 , 2.69036 , 707.432 , 4.763 , 22514 , 3130 , 4175 , 0 , 0 , 0 , 0.093 , 600.074 , 0
VRP-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_4.svrp , 3 , 743.495 , 720.453 , 23.0423 , 22.6723 , 743.495 , 726.808 , 2.24446 , 707.432 , 4.85047 , 11645 , 5229 , 0 , 0 , 33810 , 1480 , 0.095 , 600.14 , 0
VRP-Gendreau-SCEN_CUTS-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_4.svrp , 3 , 742.261 , 720.912 , 21.3491 , 21.3448 , 742.261 , 735.402 , 0.923991 , 709.82 , 4.3705 , 21837 , 3637 , 2247 , 846 , 0 , 0 , 0.118 , 600.083 , 0
VRP-SCEN_CUTS-PARTIAL_ROUTE-NODE , ../../data/Jabali/SVRP/k3/60_3_0.90_1_4.svrp , 3 , 742.258 , 720.912 , 21.3459 , 21.3448 , 742.258 , 742.257 , 0.000152544 , 709.82 , 4.3701 , 23559 , 4378 , 0 , 1170 , 28174 , 1044 , 0.118 , 600.069 , 0
VRP-Gendreau-SCEN_CUTS , ../../data/Jabali/SVRP/k3/60_3_0.90_1_5.svrp , 3 , 769.015 , 756.728 , 12.287 , 12.287 , 769.015 , 769.015 , 0 , 751.129 , 2.32581 , 3877 , 1657 , 281 , 11429 , 0 , 0 , 0.974 , 320.957 , 1
