Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
ILS+SRI , ./data/Jabali/k2/70_2_0.90_1_9.svrp , 764.13 , 763.6 , 0.0693998 , 79.454 , 79.674 , 2 , 762 , 2.13 , 1.74 , 2.13 , 764.13 , 764.13 , 0 , 1 , 102 , 0.261774 , 11 , 0.045152 , 0 , 0 , 0 , 140 , 78.3861 , 27 , 0.028202 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_0.svrp , 710.94 , 698.461 , 1.75529 , 0.058 , 7.215 , 2 , 701 , 9.94 , 9.34 , 9.94 , 710.94 , 710.94 , 0 , 1297 , 368 , 0.186934 , 167 , 0.042344 , 0 , 80 , 0.314012 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.93_1_0.svrp , 710.94 , 701.28 , 1.35876 , 46.512 , 54.753 , 2 , 701 , 9.94 , 9.34 , 9.94 , 710.94 , 710.94 , 0 , 1125 , 404 , 0.465918 , 141 , 0.039297 , 0 , 0 , 0 , 151 , 45.2604 , 349 , 0.737738 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_0.svrp , 710.94 , 701.28 , 1.35876 , 46.693 , 59.089 , 2 , 701 , 9.94 , 9.34 , 9.94 , 710.94 , 710.94 , 0 , 1036 , 492 , 0.473091 , 206 , 1.41287 , 0 , 0 , 0 , 151 , 45.389 , 381 , 0.711063 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_0.svrp , 710.94 , 701.28 , 1.35876 , 46.807 , 62.862 , 2 , 701 , 9.94 , 9.34 , 9.94 , 710.94 , 710.94 , 0 , 941 , 469 , 0.454144 , 164 , 1.24063 , 0 , 0 , 0 , 151 , 45.4529 , 424 , 1.91436 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_1.svrp , 691.42 , 689.036 , 0.344766 , 0.096 , 0.511 , 2 , 687 , 4.42 , 3.82 , 4.42 , 691.42 , 691.42 , 5.42351e-09 , 12 , 112 , 0.016957 , 21 , 0.006987 , 0 , 13 , 0.029868 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.93_1_1.svrp , 691.42 , 690.32 , 0.159093 , 61.916 , 62.161 , 2 , 687 , 4.42 , 3.82 , 4.42 , 691.42 , 691.42 , 0 , 4 , 134 , 0.41825 , 9 , 0.003226 , 0 , 0 , 0 , 106 , 60.4303 , 58 , 0.024179 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_1.svrp , 691.42 , 690.32 , 0.159093 , 62.5 , 62.862 , 2 , 687 , 4.42 , 3.82 , 4.42 , 691.42 , 691.42 , 0 , 7 , 134 , 0.417086 , 10 , 0.103642 , 0 , 0 , 0 , 106 , 61.0363 , 58 , 0.025783 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_1.svrp , 691.42 , 690.32 , 0.159093 , 62.465 , 62.846 , 2 , 687 , 4.42 , 3.82 , 4.42 , 691.42 , 691.42 , 0 , 7 , 134 , 0.417617 , 10 , 0.104482 , 0 , 0 , 0 , 106 , 60.962 , 59 , 0.052493 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_2.svrp , 719.27 , 707.83 , 1.5905 , 0.094 , 8.412 , 2 , 711 , 8.27 , 6.62 , 8.27 , 719.27 , 719.27 , 0 , 1739 , 358 , 0.33021 , 284 , 0.084887 , 0 , 107 , 0.442301 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.93_1_2.svrp , 719.27 , 708.695 , 1.47024 , 48.127 , 55.182 , 2 , 711 , 8.27 , 6.62 , 8.27 , 719.27 , 719.27 , 0 , 1312 , 440 , 0.974924 , 209 , 0.062693 , 0 , 0 , 0 , 81 , 47.1824 , 418 , 0.69493 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_2.svrp , 719.27 , 708.695 , 1.47024 , 47.563 , 59.462 , 2 , 711 , 8.27 , 6.62 , 8.27 , 719.27 , 719.27 , 0 , 1692 , 522 , 1.07517 , 271 , 2.35189 , 0 , 0 , 0 , 81 , 46.6252 , 480 , 0.900708 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_2.svrp , 719.27 , 708.695 , 1.47024 , 49.136 , 63.144 , 2 , 711 , 8.27 , 6.62 , 8.27 , 719.27 , 719.27 , 0 , 1179 , 430 , 0.926733 , 180 , 1.46805 , 0 , 0 , 0 , 81 , 48.1815 , 396 , 1.65257 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_3.svrp , 765.75 , 759.396 , 0.829742 , 0.105 , 1.517 , 2 , 763 , 2.75 , 2.48 , 2.75 , 765.75 , 765.75 , 0 , 336 , 239 , 0.079636 , 78 , 0.027063 , 0 , 47 , 0.090035 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.93_1_3.svrp , 765.75 , 759.577 , 0.806148 , 52.814 , 53.847 , 2 , 763 , 2.75 , 2.48 , 2.75 , 765.75 , 765.75 , 0 , 209 , 214 , 0.762206 , 63 , 0.021642 , 0 , 0 , 0 , 56 , 51.9954 , 172 , 0.132233 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_3.svrp , 765.75 , 759.577 , 0.806148 , 51.981 , 77.925 , 2 , 763 , 2.75 , 2.48 , 2.75 , 765.75 , 765.75 , 0 , 824 , 523 , 0.916758 , 137 , 1.43434 , 0 , 0 , 0 , 56 , 51.1779 , 491 , 0.605974 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_3.svrp , 765.75 , 759.577 , 0.806148 , 51.344 , 58.303 , 2 , 763 , 2.75 , 2.48 , 2.75 , 765.75 , 765.75 , 0 , 400 , 345 , 0.792469 , 94 , 1.25612 , 0 , 0 , 0 , 56 , 50.5634 , 307 , 0.635575 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_4.svrp , 695.68 , 685.11 , 1.51938 , 0.084 , 5.375 , 2 , 691 , 4.68 , 4.63 , 4.68 , 695.68 , 695.68 , 0 , 551 , 292 , 0.100419 , 151 , 0.041876 , 0 , 72 , 0.147477 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.93_1_4.svrp , 695.68 , 686.111 , 1.37547 , 46.594 , 49.083 , 2 , 691 , 4.68 , 4.63 , 4.68 , 695.68 , 695.68 , 0 , 372 , 313 , 0.507295 , 118 , 0.031876 , 0 , 0 , 0 , 97 , 45.4625 , 288 , 0.212556 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_4.svrp , 695.68 , 686.111 , 1.37547 , 46.969 , 51.991 , 2 , 691 , 4.68 , 4.63 , 4.68 , 695.68 , 695.68 , 0 , 380 , 323 , 0.501144 , 155 , 1.95841 , 0 , 0 , 0 , 97 , 45.874 , 287 , 0.254498 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_4.svrp , 695.68 , 686.111 , 1.37547 , 48.731 , 54.191 , 2 , 691 , 4.68 , 4.63 , 4.68 , 695.68 , 695.68 , 0 , 328 , 321 , 0.518285 , 152 , 1.82195 , 0 , 0 , 0 , 97 , 47.6661 , 306 , 0.521733 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_5.svrp , 738.61 , 729.15 , 1.28078 , 0.074 , 4.321 , 2 , 736 , 2.61 , 2.61 , 2.61 , 738.61 , 738.61 , 0 , 457 , 408 , 0.174792 , 29 , 0.011053 , 0 , 18 , 0.13213 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.93_1_5.svrp , 738.61 , 731.161 , 1.00854 , 54.842 , 86.507 , 2 , 736 , 2.61 , 2.61 , 2.61 , 738.61 , 738.61 , 0 , 633 , 637 , 0.499607 , 112 , 0.033829 , 0 , 0 , 0 , 41 , 54.064 , 576 , 0.485241 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_5.svrp , 738.61 , 731.161 , 1.00854 , 55.292 , 95.851 , 2 , 736 , 2.61 , 2.61 , 2.61 , 738.61 , 738.61 , 0 , 738 , 637 , 0.509603 , 142 , 0.926578 , 0 , 0 , 0 , 41 , 54.5395 , 582 , 0.578457 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_5.svrp , 738.61 , 731.161 , 1.00854 , 54.979 , 97.09 , 2 , 736 , 2.61 , 2.61 , 2.61 , 738.61 , 738.61 , 0 , 738 , 637 , 0.512723 , 142 , 0.923434 , 0 , 0 , 0 , 41 , 54.2327 , 582 , 1.55974 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_6.svrp , 676.06 , 667.027 , 1.33617 , 0.132 , 1.847 , 2 , 672 , 4.06 , 4.02 , 4.06 , 676.06 , 676.06 , 0 , 477 , 256 , 0.079952 , 187 , 0.059348 , 0 , 28 , 0.033903 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.93_1_6.svrp , 676.06 , 669.867 , 0.91607 , 68.401 , 70.37 , 2 , 672 , 4.06 , 4.02 , 4.06 , 676.06 , 676.06 , 0 , 430 , 334 , 1.34212 , 182 , 0.059109 , 0 , 0 , 0 , 155 , 66.4225 , 192 , 0.076636 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_6.svrp , 676.06 , 669.867 , 0.91607 , 67.906 , 85.506 , 2 , 672 , 4.06 , 4.02 , 4.06 , 676.06 , 676.06 , 0 , 838 , 508 , 1.45033 , 299 , 2.86854 , 0 , 0 , 0 , 155 , 65.9785 , 342 , 0.128544 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_7.svrp , 740.02 , 718.14 , 2.95668 , 0.111 , 47.646 , 2 , 734 , 6.02 , 5.47 , 6.02 , 740.02 , 740.02 , 0 , 1776 , 1200 , 0.581155 , 185 , 0.054609 , 0 , 82 , 0.534781 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.93_1_7.svrp , 740.02 , 719.82 , 2.72966 , 37.587 , 75.962 , 2 , 734 , 6.02 , 5.47 , 6.02 , 740.02 , 740.02 , 0 , 1530 , 982 , 0.728425 , 168 , 0.05049 , 0 , 0 , 0 , 46 , 36.8915 , 859 , 0.971872 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_7.svrp , 740.02 , 719.82 , 2.72966 , 37.858 , 100.709 , 2 , 734 , 6.02 , 5.47 , 6.02 , 740.02 , 740.02 , 0 , 2310 , 973 , 0.999506 , 144 , 0.928013 , 0 , 0 , 0 , 46 , 37.1325 , 849 , 1.33134 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_7.svrp , 740.02 , 719.82 , 2.72966 , 38.18 , 599.669 , 2 , 734 , 6.02 , 5.47 , 6.02 , 740.02 , 740.02 , 0 , 4119 , 2154 , 1.81418 , 640 , 4.39089 , 0 , 0 , 0 , 46 , 37.4518 , 2153 , 9.23322 , 1
ILS , ./data/Jabali/k2/70_2_0.93_1_8.svrp , 722.58 , 701.515 , 2.91525 , 0.05 , 193.577 , 2 , 717 , 5.58 , 5.27 , 5.58 , 722.58 , 722.58 , 0 , 10156 , 1977 , 2.75682 , 625 , 0.170497 , 0 , 257 , 2.75691 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.93_1_8.svrp , 722.58 , 702.345 , 2.80038 , 41.712 , 348.894 , 2 , 717 , 5.58 , 5.27 , 5.58 , 722.58 , 722.58 , 0 , 10317 , 2017 , 4.00884 , 613 , 0.168781 , 0 , 0 , 0 , 32 , 41.2208 , 2095 , 6.27894 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_8.svrp , 722.58 , 702.345 , 2.80038 , 41.817 , 235.112 , 2 , 717 , 5.58 , 5.27 , 5.58 , 722.58 , 722.58 , 0 , 8842 , 1773 , 3.02396 , 481 , 4.00449 , 0 , 0 , 0 , 32 , 41.3289 , 1785 , 4.7594 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_8.svrp , 740.94 , 702.345 , 5.20892 , 41.521 , 1000.12 , 2 , 736 , 4.94 , 4.52 , 4.94 , 740.94 , 711.69 , 3.94769 , 3505 , 2718 , 1.9377 , 493 , 3.79176 , 0 , 0 , 0 , 32 , 41.0464 , 2794 , 7.75838 , 0
ILS , ./data/Jabali/k2/70_2_0.93_1_9.svrp , 695.86 , 683.26 , 1.81071 , 0.069 , 9.496 , 2 , 689 , 6.86 , 6.55 , 6.86 , 695.86 , 695.86 , 0 , 1015 , 454 , 0.202472 , 172 , 0.050274 , 0 , 65 , 0.288879 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.93_1_9.svrp , 695.86 , 686.39 , 1.36085 , 78.464 , 91.221 , 2 , 689 , 6.86 , 6.55 , 6.86 , 695.86 , 695.86 , 0 , 734 , 534 , 2.77226 , 116 , 0.037442 , 0 , 0 , 0 , 524 , 70.2739 , 477 , 0.552327 , 1
SRI2 , ./data/Jabali/k2/70_2_0.93_1_9.svrp , 695.86 , 686.39 , 1.36085 , 78.743 , 115.368 , 2 , 689 , 6.86 , 6.55 , 6.86 , 695.86 , 695.86 , 0 , 854 , 621 , 2.8236 , 139 , 1.42898 , 0 , 0 , 0 , 524 , 70.6381 , 562 , 0.627808 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.93_1_9.svrp , 695.86 , 686.39 , 1.36085 , 78.286 , 123.538 , 2 , 689 , 6.86 , 6.55 , 6.86 , 695.86 , 695.86 , 0 , 1331 , 710 , 2.93233 , 364 , 3.49383 , 0 , 0 , 0 , 524 , 70.1704 , 727 , 2.50903 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 724.29 , 708.26 , 2.2132 , 0.107 , 98.74 , 2 , 712 , 12.29 , 11.29 , 12.29 , 724.29 , 724.29 , 0 , 3827 , 1758 , 1.0041 , 650 , 0.189236 , 0 , 231 , 1.05711 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 724.29 , 709.16 , 2.08894 , 53.125 , 99.485 , 2 , 712 , 12.29 , 11.29 , 12.29 , 724.29 , 724.29 , 0 , 2331 , 1268 , 1.56553 , 371 , 0.093869 , 0 , 0 , 0 , 63 , 51.9879 , 1191 , 1.40286 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 724.29 , 709.16 , 2.08894 , 53.398 , 390.353 , 2 , 712 , 12.29 , 11.29 , 12.29 , 724.29 , 724.29 , 0 , 5340 , 2348 , 2.44668 , 973 , 12.1432 , 0 , 0 , 0 , 63 , 52.2346 , 2318 , 3.44982 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_0.svrp , 724.29 , 709.16 , 2.08894 , 53.721 , 156.993 , 2 , 712 , 12.29 , 11.29 , 12.29 , 724.29 , 724.29 , 0 , 4424 , 1703 , 2.09262 , 757 , 8.87514 , 0 , 0 , 0 , 63 , 52.5431 , 1674 , 7.21424 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 707.9 , 694.513 , 1.89104 , 0.098 , 14.063 , 2 , 697 , 10.9 , 9.56 , 10.9 , 707.9 , 707.9 , 0 , 1077 , 620 , 0.262631 , 142 , 0.036268 , 0 , 71 , 0.26972 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 707.9 , 696.136 , 1.66176 , 90.34 , 108.849 , 2 , 697 , 10.9 , 9.56 , 10.9 , 707.9 , 707.9 , 0 , 1871 , 698 , 4.02863 , 112 , 0.029851 , 0 , 0 , 0 , 324 , 84.9816 , 517 , 0.972371 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 707.9 , 696.136 , 1.66176 , 89.846 , 112.906 , 2 , 697 , 10.9 , 9.56 , 10.9 , 707.9 , 707.9 , 0 , 995 , 725 , 3.92538 , 181 , 2.17698 , 0 , 0 , 0 , 324 , 84.7454 , 557 , 0.696392 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_1.svrp , 707.9 , 696.136 , 1.66176 , 90.676 , 122.007 , 2 , 697 , 10.9 , 9.56 , 10.9 , 707.9 , 707.9 , 0 , 1088 , 857 , 3.99092 , 191 , 2.35927 , 0 , 0 , 0 , 324 , 85.5977 , 687 , 2.01877 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 686.71 , 661.9 , 3.61288 , 0.071 , 71.395 , 2 , 673 , 13.71 , 12.51 , 13.71 , 686.71 , 686.71 , 0 , 7825 , 842 , 1.30998 , 1446 , 0.341796 , 0 , 297 , 2.04232 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 686.71 , 669.186 , 2.55194 , 99.114 , 135.185 , 2 , 673 , 13.71 , 12.51 , 13.71 , 686.71 , 686.71 , 0 , 3336 , 893 , 4.86538 , 941 , 0.222919 , 0 , 0 , 0 , 905 , 83.3973 , 785 , 1.83435 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 686.71 , 669.186 , 2.55194 , 98.791 , 179.094 , 2 , 673 , 13.71 , 12.51 , 13.71 , 686.71 , 686.71 , 0 , 6372 , 1043 , 5.51329 , 1133 , 10.7994 , 0 , 0 , 0 , 905 , 83.451 , 863 , 3.38834 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_2.svrp , 686.71 , 669.186 , 2.55194 , 98.888 , 161.523 , 2 , 673 , 13.71 , 12.51 , 13.71 , 686.71 , 686.71 , 0 , 3334 , 1051 , 4.94816 , 770 , 7.04608 , 0 , 0 , 0 , 905 , 82.9691 , 874 , 5.22171 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 710.32 , 693.17 , 2.4144 , 0.08 , 20.299 , 2 , 700 , 10.32 , 9.96 , 10.32 , 710.32 , 710.32 , 0 , 1523 , 713 , 0.360726 , 445 , 0.13668 , 0 , 125 , 0.428599 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 710.32 , 694.11 , 2.28207 , 53.149 , 114.215 , 2 , 700 , 10.32 , 9.96 , 10.32 , 710.32 , 710.32 , 0 , 2816 , 1149 , 1.73182 , 560 , 0.158692 , 0 , 0 , 0 , 80 , 52.2637 , 1092 , 1.73985 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 710.32 , 694.11 , 2.28207 , 53.73 , 146.29 , 2 , 700 , 10.32 , 9.96 , 10.32 , 710.32 , 710.32 , 0 , 2947 , 1221 , 1.8184 , 644 , 7.12751 , 0 , 0 , 0 , 80 , 52.8183 , 1155 , 1.80299 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_3.svrp , 710.32 , 694.11 , 2.28207 , 53.653 , 163.292 , 2 , 700 , 10.32 , 9.96 , 10.32 , 710.32 , 710.32 , 0 , 2890 , 1257 , 1.75149 , 750 , 7.71202 , 0 , 0 , 0 , 80 , 52.7427 , 1213 , 4.75936 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 693.7 , 668.12 , 3.68747 , 0.073 , 575.835 , 2 , 679 , 14.7 , 12.58 , 14.7 , 693.7 , 693.7 , 0 , 15686 , 3816 , 3.70137 , 2528 , 0.61863 , 0 , 1325 , 4.38649 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 693.7 , 670.015 , 3.4143 , 60.649 , 1000.14 , 2 , 679 , 14.7 , 12.58 , 14.7 , 693.7 , 686.842 , 0.988612 , 11068 , 3681 , 3.98478 , 1313 , 0.319144 , 0 , 0 , 0 , 369 , 57.5792 , 3607 , 7.50108 , 0
SRI2 , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 693.75 , 670.015 , 3.42126 , 59.643 , 1000.12 , 2 , 679 , 14.75 , 12.54 , 14.75 , 693.75 , 691.5 , 0.32438 , 21190 , 3811 , 5.89095 , 1460 , 14.0863 , 0 , 0 , 0 , 369 , 56.6496 , 4028 , 11.7434 , 0
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_4.svrp , 693.75 , 670.015 , 3.42126 , 60.565 , 1000.1 , 2 , 679 , 14.75 , 12.54 , 14.75 , 693.75 , 686.102 , 1.10242 , 15038 , 3396 , 5.04484 , 1048 , 9.79154 , 0 , 0 , 0 , 369 , 57.486 , 3385 , 29.4675 , 0
ILS , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 751.31 , 736.64 , 1.95259 , 0.066 , 14.327 , 2 , 741 , 10.31 , 9.66 , 10.31 , 751.31 , 751.31 , 0 , 2284 , 807 , 0.583105 , 181 , 0.050155 , 0 , 78 , 0.641736 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 751.31 , 741.465 , 1.31038 , 37.003 , 44.552 , 2 , 741 , 10.31 , 9.66 , 10.31 , 751.31 , 751.31 , 0 , 1640 , 705 , 0.53006 , 66 , 0.016277 , 0 , 0 , 0 , 102 , 35.9621 , 634 , 0.803221 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 751.31 , 741.465 , 1.31038 , 37.284 , 57.039 , 2 , 741 , 10.31 , 9.66 , 10.31 , 751.31 , 751.31 , 0 , 2629 , 698 , 0.804768 , 78 , 0.891046 , 0 , 0 , 0 , 102 , 36.2085 , 642 , 1.27402 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_5.svrp , 751.31 , 741.465 , 1.31038 , 36.87 , 59.403 , 2 , 741 , 10.31 , 9.66 , 10.31 , 751.31 , 751.31 , 0 , 2415 , 711 , 0.750549 , 76 , 0.840759 , 0 , 0 , 0 , 102 , 35.7919 , 657 , 3.5672 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 689.38 , 675.79 , 1.97134 , 0.096 , 10.291 , 2 , 680 , 9.38 , 8.06 , 9.38 , 689.38 , 689.38 , 0 , 2233 , 760 , 0.453346 , 235 , 0.057551 , 0 , 62 , 0.614233 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 689.38 , 677.248 , 1.75984 , 68.404 , 85.921 , 2 , 680 , 9.38 , 8.06 , 9.38 , 689.38 , 689.38 , 0 , 1877 , 914 , 2.66924 , 204 , 0.056527 , 0 , 0 , 0 , 126 , 66.9636 , 787 , 0.939082 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 689.38 , 677.248 , 1.75984 , 69.137 , 102.381 , 2 , 680 , 9.38 , 8.06 , 9.38 , 689.38 , 689.38 , 0 , 2738 , 1121 , 3.03636 , 273 , 2.93479 , 0 , 0 , 0 , 126 , 67.7364 , 979 , 1.56309 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_6.svrp , 689.38 , 677.248 , 1.75984 , 68.469 , 95.27 , 2 , 680 , 9.38 , 8.06 , 9.38 , 689.38 , 689.38 , 0 , 2078 , 951 , 2.77656 , 227 , 2.6501 , 0 , 0 , 0 , 126 , 67.0574 , 847 , 3.69091 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 678.527 , 2.96643 , 0.041 , 91.111 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 699.27 , 0 , 8947 , 1484 , 1.81661 , 436 , 0.11252 , 0 , 234 , 2.35518 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 682.384 , 2.41477 , 96.071 , 175.422 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 699.27 , 0 , 6772 , 1302 , 1.82676 , 284 , 0.07439 , 0 , 0 , 0 , 172 , 95.0072 , 1207 , 3.60403 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 682.384 , 2.41477 , 97.349 , 191.601 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 699.27 , 0 , 7420 , 1330 , 2.03154 , 277 , 3.21848 , 0 , 0 , 0 , 172 , 96.2473 , 1217 , 3.96751 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_7.svrp , 699.27 , 682.384 , 2.41477 , 94.044 , 139.305 , 2 , 684 , 15.27 , 14.87 , 15.27 , 699.27 , 699.27 , 0 , 3491 , 1248 , 1.04921 , 232 , 2.42209 , 0 , 0 , 0 , 172 , 93.0073 , 1179 , 5.15957 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 739.67 , 713.98 , 3.47317 , 0.068 , 215.186 , 2 , 726 , 13.67 , 12.77 , 13.67 , 739.67 , 739.67 , 0 , 8746 , 1865 , 1.97876 , 1126 , 0.297675 , 0 , 210 , 2.25296 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 739.67 , 716.707 , 3.10456 , 60.639 , 201.94 , 2 , 726 , 13.67 , 12.77 , 13.67 , 739.67 , 739.67 , 0 , 4796 , 1322 , 4.43877 , 748 , 0.208396 , 0 , 0 , 0 , 282 , 56.6465 , 1281 , 2.56053 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 739.67 , 716.707 , 3.10456 , 60.471 , 306.128 , 2 , 726 , 13.67 , 12.77 , 13.67 , 739.67 , 739.67 , 0 , 5784 , 1900 , 5.17728 , 719 , 8.08105 , 0 , 0 , 0 , 282 , 56.5063 , 1711 , 3.63379 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_8.svrp , 739.67 , 716.707 , 3.10456 , 62.331 , 257.073 , 2 , 726 , 13.67 , 12.77 , 13.67 , 739.67 , 739.67 , 0 , 5198 , 1602 , 4.89669 , 373 , 4.66625 , 0 , 0 , 0 , 282 , 58.0883 , 1469 , 8.37073 , 1
ILS , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 752.386 , 1.96546 , 0.133 , 40.521 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 5321 , 1778 , 1.29134 , 197 , 0.048892 , 0 , 80 , 1.30443 , 0 , 0 , 0 , 0 , 1
SRI1 , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 754.86 , 1.643 , 60.367 , 93.651 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 3518 , 1611 , 3.75796 , 174 , 0.043842 , 0 , 0 , 0 , 217 , 57.3505 , 1388 , 1.90626 , 1
SRI2 , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 754.86 , 1.643 , 60.71 , 111.415 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 4486 , 1699 , 3.97573 , 275 , 2.42676 , 0 , 0 , 0 , 217 , 57.6931 , 1415 , 2.34264 , 1
ILS+SRI , ./data/Jabali/k2/70_2_0.95_1_9.svrp , 767.47 , 754.86 , 1.643 , 60.86 , 116.51 , 2 , 753 , 14.47 , 12.47 , 14.47 , 767.47 , 767.47 , 0 , 4495 , 1606 , 4.0818 , 219 , 2.06545 , 0 , 0 , 0 , 217 , 57.8045 , 1366 , 7.30947 , 1
