Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Path Cuts , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved , Wrong Cuts
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/40_4_0.85_1_5.svrp , 721.6 , 719.415 , 0.302823 , 1.233 , 1.46 , 4 , 709 , 12.6 , 12.6 , 12.6 , 721.6 , 721.6 , 0 , 32 , 134 , 0.393985 , 0 , 0.005656 , 0 , 0 , 0.01211 , 440 , 0.391212 , 5 , 0.008719 , 1 , 0
PR , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 656 , 2.65907 , 0.03 , 6.423 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 3032 , 721 , 0.539401 , 371 , 0.313734 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 656 , 2.65907 , 0.031 , 2.212 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 1001 , 456 , 0.220314 , 4 , 0.053868 , 8 , 82 , 0.155697 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/40_4_0.85_1_6.svrp , 673.92 , 664.48 , 1.40076 , 0.588 , 1.938 , 4 , 668 , 5.92 , 5.92 , 5.92 , 673.92 , 673.92 , 0 , 525 , 281 , 0.263835 , 4 , 0.032542 , 1 , 0 , 0.070808 , 271 , 0.163437 , 40 , 0.064543 , 1 , 0
PR , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.76 , 645.25 , 4.93694 , 0.027 , 600.009 , 4 , 668 , 10.76 , 10.68 , 10.76 , 678.76 , 673.33 , 0.799988 , 60066 , 4195 , 14.2753 , 2745 , 5.5273 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.76 , 645.25 , 4.93694 , 0.027 , 19.04 , 4 , 668 , 10.76 , 10.68 , 10.76 , 678.76 , 678.76 , 0 , 4373 , 1133 , 1.04154 , 44 , 0.289486 , 76 , 205 , 0.748541 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/40_4_0.85_1_7.svrp , 678.76 , 663.964 , 2.17983 , 0.995 , 8.427 , 4 , 668 , 10.76 , 10.68 , 10.76 , 678.76 , 678.76 , 0 , 2349 , 684 , 0.842556 , 7 , 0.119747 , 11 , 0 , 0.221765 , 330 , 0.317006 , 81 , 0.244579 , 1 , 0
PR , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.6 , 657.5 , 4.0986 , 0.023 , 4.753 , 4 , 656 , 29.6 , 29.2 , 29.6 , 685.6 , 685.6 , 0 , 3138 , 542 , 0.497436 , 356 , 0.361887 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.6 , 668.55 , 2.48693 , 0.032 , 1.801 , 4 , 656 , 29.6 , 29.2 , 29.6 , 685.6 , 685.6 , 0 , 1073 , 258 , 0.213252 , 27 , 0.079403 , 13 , 36 , 0.214068 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/40_4_0.85_1_8.svrp , 685.6 , 678.425 , 1.04657 , 1.567 , 2.107 , 4 , 656 , 29.6 , 29.2 , 29.6 , 685.6 , 685.6 , 0 , 287 , 168 , 0.580872 , 12 , 0.026646 , 5 , 0 , 0.074394 , 570 , 0.612149 , 15 , 0.070989 , 1 , 0
PR , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 682.44 , 657 , 3.7278 , 0.023 , 15.626 , 4 , 668 , 14.44 , 13.32 , 14.44 , 682.44 , 682.44 , 0 , 6292 , 880 , 0.879774 , 544 , 0.634534 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 682.44 , 659 , 3.43473 , 0.021 , 1.452 , 4 , 668 , 14.44 , 13.32 , 14.44 , 682.44 , 682.44 , 0 , 516 , 235 , 0.101364 , 12 , 0.034475 , 23 , 74 , 0.13355 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/40_4_0.85_1_9.svrp , 682.44 , 676.48 , 0.873312 , 0.904 , 1.789 , 4 , 668 , 14.44 , 13.32 , 14.44 , 682.44 , 682.44 , 0 , 209 , 192 , 0.197039 , 7 , 0.01837 , 6 , 0 , 0.045616 , 419 , 0.210881 , 24 , 0.044341 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749.08 , 718.5 , 4.08234 , 0.029 , 67.956 , 4 , 745 , 4.08 , 4 , 4.08 , 749.08 , 749.08 , 0 , 16549 , 1465 , 3.94324 , 827 , 2.02839 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749.08 , 723.5 , 3.41486 , 0.035 , 6.664 , 4 , 745 , 4.08 , 4 , 4.08 , 749.08 , 749.08 , 0 , 938 , 668 , 0.372746 , 14 , 0.105933 , 31 , 119 , 0.356714 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_0.svrp , 749.08 , 738.28 , 1.44177 , 1.415 , 4.765 , 4 , 745 , 4.08 , 4 , 4.08 , 749.08 , 749.08 , 0 , 648 , 467 , 0.518226 , 5 , 0.060759 , 11 , 0 , 0.164295 , 422 , 0.36102 , 55 , 0.145263 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 724.84 , 710.143 , 2.02764 , 0.061 , 6.743 , 4 , 719 , 5.84 , 5.84 , 5.84 , 724.84 , 724.84 , 0 , 2388 , 573 , 0.514132 , 383 , 0.389354 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 724.84 , 712.25 , 1.73694 , 0.081 , 1.512 , 4 , 719 , 5.84 , 5.84 , 5.84 , 724.84 , 724.84 , 0 , 308 , 323 , 0.121015 , 7 , 0.02599 , 14 , 42 , 0.125633 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_1.svrp , 724.84 , 720.233 , 0.635543 , 8.379 , 9.84 , 4 , 719 , 5.84 , 5.84 , 5.84 , 724.84 , 724.84 , 0 , 234 , 281 , 1.68803 , 8 , 0.030474 , 9 , 0 , 0.071479 , 839 , 2.96164 , 13 , 0.061561 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 743.68 , 728.5 , 2.0412 , 0.014 , 0.243 , 4 , 739 , 4.68 , 4.68 , 4.68 , 743.68 , 743.68 , 0 , 73 , 142 , 0.024394 , 9 , 0.010134 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 743.68 , 732.167 , 1.54816 , 0.026 , 0.948 , 4 , 739 , 4.68 , 4.68 , 4.68 , 743.68 , 743.68 , 0 , 287 , 356 , 0.131638 , 0 , 0.022981 , 0 , 10 , 0.053545 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_2.svrp , 743.68 , 743.68 , 1.52871e-14 , 4.12 , 4.189 , 4 , 739 , 4.68 , 4.68 , 4.68 , 743.68 , 743.68 , 0 , 1 , 113 , 0.44491 , 0 , 0.000856 , 0 , 0 , 0.001358 , 834 , 0.988704 , 0 , 0.001307 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 735.56 , 716.812 , 2.54874 , 0.058 , 48.39 , 4 , 734 , 1.56 , 1.56 , 1.56 , 735.56 , 735.56 , 0 , 5596 , 2296 , 2.67588 , 518 , 0.776953 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 735.56 , 716.812 , 2.54874 , 0.06 , 8.773 , 4 , 734 , 1.56 , 1.56 , 1.56 , 735.56 , 735.56 , 0 , 1150 , 1007 , 0.579484 , 12 , 0.092941 , 10 , 48 , 0.285087 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_3.svrp , 735.56 , 727.74 , 1.06314 , 2.713 , 15.087 , 4 , 734 , 1.56 , 1.56 , 1.56 , 735.56 , 735.56 , 0 , 1083 , 938 , 1.11436 , 14 , 0.122966 , 25 , 0 , 0.281567 , 471 , 0.83194 , 151 , 0.299811 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 712.92 , 696.667 , 2.27983 , 0.061 , 600.01 , 4 , 703 , 9.92 , 9.92 , 9.92 , 712.92 , 706.807 , 0.857506 , 55149 , 4528 , 10.4409 , 5515 , 11.6794 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 712.92 , 696.667 , 2.27983 , 0.062 , 30.417 , 4 , 703 , 9.92 , 9.92 , 9.92 , 712.92 , 712.92 , 0 , 4946 , 1794 , 1.15192 , 92 , 0.612095 , 134 , 429 , 2.52362 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_4.svrp , 712.92 , 705.771 , 1.00272 , 7.135 , 27.248 , 4 , 703 , 9.92 , 9.92 , 9.92 , 712.92 , 712.92 , 0 , 2555 , 1162 , 2.28679 , 35 , 0.301624 , 35 , 0 , 1.20851 , 933 , 2.40785 , 256 , 1.19806 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 820.08 , 803.75 , 1.99127 , 0.037 , 2.433 , 4 , 815 , 5.08 , 5.08 , 5.08 , 820.08 , 820.08 , 0 , 724 , 461 , 0.247987 , 75 , 0.080214 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 820.08 , 803.75 , 1.99127 , 0.038 , 7.461 , 4 , 815 , 5.08 , 5.08 , 5.08 , 820.08 , 820.08 , 0 , 854 , 757 , 0.353617 , 16 , 0.082218 , 17 , 77 , 0.21926 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_5.svrp , 820.08 , 813.679 , 0.780551 , 2.25 , 3.748 , 4 , 815 , 5.08 , 5.08 , 5.08 , 820.08 , 820.08 , 0 , 286 , 351 , 0.629978 , 1 , 0.025665 , 6 , 0 , 0.057243 , 511 , 0.765778 , 28 , 0.067865 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 749.2 , 721.5 , 3.69728 , 0.041 , 600.013 , 4 , 731 , 18.2 , 18.2 , 18.2 , 749.2 , 741.616 , 1.01224 , 56527 , 3958 , 14.3616 , 4667 , 10.7196 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 749.2 , 721.5 , 3.69728 , 0.042 , 47.23 , 4 , 731 , 18.2 , 18.2 , 18.2 , 749.2 , 749.2 , 0 , 12209 , 1576 , 2.21827 , 10 , 1.7521 , 47 , 557 , 5.33295 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_6.svrp , 749.2 , 729.32 , 2.6535 , 0.316 , 46.621 , 4 , 731 , 18.2 , 18.2 , 18.2 , 749.2 , 749.2 , 0 , 6933 , 1708 , 1.63751 , 16 , 0.793516 , 32 , 0 , 2.27612 , 104 , 0.071506 , 614 , 2.31099 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 711.72 , 669.51 , 5.93073 , 0.058 , 600.026 , 4 , 711 , 0.72 , 0.72 , 0.72 , 711.72 , 698 , 1.92772 , 26354 , 7020 , 10.9273 , 1410 , 3.40935 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 711.16 , 669.51 , 5.85666 , 0.058 , 227.585 , 4 , 708 , 3.16 , 3.16 , 3.16 , 711.16 , 711.16 , 0 , 12681 , 4672 , 6.07378 , 67 , 1.04657 , 63 , 458 , 2.99327 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_7.svrp , 711.16 , 688.007 , 3.25568 , 10.372 , 58.638 , 4 , 708 , 3.16 , 3.16 , 3.16 , 711.16 , 711.16 , 0 , 4695 , 2132 , 2.69831 , 7 , 0.335159 , 9 , 0 , 0.900338 , 898 , 3.22166 , 217 , 1.00218 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 739.92 , 726.714 , 1.78475 , 0.042 , 3.863 , 4 , 738 , 1.92 , 1.92 , 1.92 , 739.92 , 739.92 , 0 , 1514 , 561 , 0.340972 , 267 , 0.263076 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 739.92 , 726.714 , 1.78475 , 0.042 , 1.91 , 4 , 738 , 1.92 , 1.92 , 1.92 , 739.92 , 739.92 , 0 , 684 , 369 , 0.173806 , 1 , 0.072418 , 8 , 67 , 0.158504 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_8.svrp , 739.92 , 732.531 , 0.998564 , 0.564 , 2.778 , 4 , 738 , 1.92 , 1.92 , 1.92 , 739.92 , 739.92 , 0 , 577 , 463 , 0.224584 , 0 , 0.059228 , 2 , 0 , 0.112716 , 193 , 0.151604 , 68 , 0.13483 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.80_1_9.svrp , 692.84 , 677.882 , 2.15889 , 0.044 , 7.737 , 4 , 692 , 0.84 , 0.84 , 0.84 , 692.84 , 692.84 , 0 , 2658 , 781 , 0.756452 , 147 , 0.301769 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.80_1_9.svrp , 692.84 , 677.882 , 2.15889 , 0.046 , 6.446 , 4 , 692 , 0.84 , 0.84 , 0.84 , 692.84 , 692.84 , 0 , 768 , 697 , 0.311529 , 5 , 0.067034 , 7 , 64 , 0.194615 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.80_1_9.svrp , 692.84 , 687.209 , 0.812682 , 2.082 , 3.38 , 4 , 692 , 0.84 , 0.84 , 0.84 , 692.84 , 692.84 , 0 , 205 , 247 , 0.364324 , 3 , 0.023523 , 3 , 0 , 0.06276 , 454 , 0.693305 , 11 , 0.057534 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_0.svrp , 754.56 , 736.5 , 2.39345 , 0.075 , 17.613 , 4 , 739 , 15.56 , 14.2 , 15.56 , 754.56 , 754.56 , 0 , 7778 , 928 , 1.04466 , 414 , 1.12642 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.82_1_0.svrp , 754.56 , 736.5 , 2.39345 , 0.074 , 2.842 , 4 , 739 , 15.56 , 14.2 , 15.56 , 754.56 , 754.56 , 0 , 914 , 500 , 0.187608 , 32 , 0.121933 , 35 , 35 , 0.345623 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_0.svrp , 754.56 , 751.963 , 0.344195 , 6.875 , 7.6 , 4 , 739 , 15.56 , 14.48 , 15.56 , 754.56 , 754.56 , 0 , 98 , 229 , 1.81173 , 9 , 0.0162 , 9 , 0 , 0.04801 , 947 , 1.91182 , 1 , 0.030689 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_1.svrp , 739.08 , 713 , 3.52871 , 0.037 , 57.936 , 4 , 730 , 9.08 , 8.16 , 9.08 , 739.08 , 739.08 , 0 , 11856 , 1968 , 2.34143 , 1032 , 1.44832 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.82_1_1.svrp , 739.08 , 713 , 3.52871 , 0.037 , 18.566 , 4 , 730 , 9.08 , 8.16 , 9.08 , 739.08 , 739.08 , 0 , 2880 , 1317 , 1.01485 , 41 , 0.255091 , 114 , 221 , 0.934187 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_1.svrp , 739.08 , 725.379 , 1.85378 , 3.059 , 6.309 , 4 , 730 , 9.08 , 8.16 , 9.08 , 739.08 , 739.08 , 0 , 647 , 395 , 0.8942 , 10 , 0.060566 , 14 , 0 , 0.218635 , 556 , 1.02935 , 57 , 0.171396 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_2.svrp , 721.12 , 698.3 , 3.16452 , 0.058 , 32.503 , 4 , 712 , 9.12 , 9.12 , 9.12 , 721.12 , 721.12 , 0 , 5890 , 1631 , 1.55983 , 443 , 0.628127 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.82_1_2.svrp , 721.12 , 698.3 , 3.16452 , 0.058 , 21.311 , 4 , 712 , 9.12 , 9.12 , 9.12 , 721.12 , 721.12 , 0 , 2369 , 1531 , 0.931845 , 22 , 0.167468 , 37 , 133 , 0.502914 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_2.svrp , 721.12 , 710.136 , 1.52316 , 2.116 , 12.67 , 4 , 712 , 9.12 , 9.12 , 9.12 , 721.12 , 721.12 , 0 , 1828 , 997 , 1.57321 , 17 , 0.148004 , 7 , 0 , 0.361317 , 372 , 0.815305 , 110 , 0.36866 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_3.svrp , 783.64 , 762 , 2.76147 , 0.082 , 55.851 , 4 , 774 , 9.64 , 9.08 , 9.64 , 783.64 , 783.64 , 0 , 16318 , 1805 , 3.7096 , 873 , 1.64607 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.82_1_3.svrp , 783.64 , 762 , 2.76147 , 0.083 , 24.946 , 4 , 774 , 9.64 , 9.08 , 9.64 , 783.64 , 783.64 , 0 , 3613 , 1564 , 1.67328 , 37 , 0.311633 , 49 , 221 , 0.879944 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_3.svrp , 783.64 , 772.879 , 1.37315 , 3.513 , 10.382 , 4 , 774 , 9.64 , 9.08 , 9.64 , 783.64 , 783.64 , 0 , 1193 , 695 , 1.52335 , 13 , 0.084365 , 8 , 0 , 0.198324 , 516 , 1.37691 , 61 , 0.20481 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_4.svrp , 756.76 , 728 , 3.80041 , 0.031 , 24.364 , 4 , 752 , 4.76 , 4.64 , 4.76 , 756.76 , 756.76 , 0 , 4162 , 1165 , 1.3135 , 262 , 0.418172 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.82_1_4.svrp , 756.76 , 728 , 3.80041 , 0.032 , 22.37 , 4 , 752 , 4.76 , 4.64 , 4.76 , 756.76 , 756.76 , 0 , 3438 , 1267 , 1.42315 , 11 , 0.321055 , 27 , 164 , 0.796921 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_4.svrp , 756.76 , 738.868 , 2.36425 , 4.822 , 33.646 , 4 , 752 , 4.76 , 4.64 , 4.76 , 756.76 , 756.76 , 0 , 3234 , 1304 , 3.1507 , 20 , 0.32215 , 14 , 0 , 0.729303 , 501 , 2.48311 , 163 , 0.763923 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_5.svrp , 756.6 , 725.452 , 4.11679 , 0.084 , 216.274 , 4 , 746 , 10.6 , 10.6 , 10.6 , 756.6 , 756.6 , 0 , 39015 , 2374 , 7.72666 , 1844 , 4.76686 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.82_1_5.svrp , 756.6 , 729.917 , 3.52674 , 0.083 , 20.618 , 4 , 746 , 10.6 , 10.6 , 10.6 , 756.6 , 756.6 , 0 , 5238 , 940 , 1.82144 , 24 , 0.480629 , 42 , 152 , 1.42552 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_5.svrp , 756.6 , 741.536 , 1.99095 , 10.825 , 16.803 , 4 , 746 , 10.6 , 10.6 , 10.6 , 756.6 , 756.6 , 0 , 995 , 478 , 2.94983 , 7 , 0.086945 , 23 , 0 , 0.276223 , 1289 , 3.50192 , 101 , 0.244441 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_6.svrp , 738.32 , 720.706 , 2.3857 , 0.039 , 1.398 , 4 , 730 , 8.32 , 8.32 , 8.32 , 738.32 , 738.32 , 0 , 656 , 334 , 0.157308 , 66 , 0.073872 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.82_1_6.svrp , 738.32 , 720.706 , 2.3857 , 0.039 , 1.687 , 4 , 730 , 8.32 , 8.32 , 8.32 , 738.32 , 738.32 , 0 , 326 , 257 , 0.188464 , 4 , 0.026818 , 5 , 16 , 0.072806 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_6.svrp , 738.32 , 733.357 , 0.672225 , 3.252 , 3.715 , 4 , 730 , 8.32 , 8.32 , 8.32 , 738.32 , 738.32 , 0 , 68 , 148 , 0.7505 , 0 , 0.005493 , 0 , 0 , 0.012004 , 557 , 1.3167 , 1 , 0.012472 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_7.svrp , 728.16 , 711.333 , 2.31085 , 0.054 , 19.381 , 4 , 717 , 11.16 , 10.24 , 11.16 , 728.16 , 728.16 , 0 , 6708 , 1313 , 1.08861 , 533 , 1.00556 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.82_1_7.svrp , 728.16 , 711.333 , 2.31085 , 0.054 , 4.799 , 4 , 717 , 11.16 , 10.24 , 11.16 , 728.16 , 728.16 , 0 , 810 , 686 , 0.278955 , 26 , 0.084737 , 19 , 61 , 0.247625 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_7.svrp , 728.16 , 723.097 , 0.695295 , 1.22 , 2.461 , 4 , 717 , 11.16 , 10.24 , 11.16 , 728.16 , 728.16 , 0 , 190 , 236 , 0.357739 , 7 , 0.024999 , 5 , 0 , 0.075211 , 260 , 0.416942 , 9 , 0.05468 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_8.svrp , 758.68 , 735.25 , 3.08826 , 0.085 , 100.136 , 4 , 738 , 20.68 , 20.68 , 20.68 , 758.68 , 758.68 , 0 , 22369 , 2358 , 4.50147 , 1489 , 2.2711 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.82_1_8.svrp , 758.68 , 735.25 , 3.08826 , 0.086 , 20.665 , 4 , 738 , 20.68 , 20.68 , 20.68 , 758.68 , 758.68 , 0 , 3010 , 1443 , 0.981381 , 20 , 0.216262 , 37 , 260 , 0.763257 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_8.svrp , 758.68 , 743.8 , 1.96134 , 3.2 , 28.124 , 4 , 738 , 20.68 , 20.68 , 20.68 , 758.68 , 758.68 , 0 , 3219 , 1393 , 2.37323 , 28 , 0.260601 , 30 , 0 , 0.677792 , 379 , 1.41536 , 258 , 0.735978 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.82_1_9.svrp , 747.8 , 719.909 , 3.72973 , 0.078 , 563.193 , 4 , 726 , 21.8 , 19.96 , 21.8 , 747.8 , 747.8 , 0 , 59077 , 4644 , 10.7332 , 2990 , 8.3776 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.82_1_9.svrp , 747.8 , 719.909 , 3.72973 , 0.081 , 91.394 , 4 , 726 , 21.8 , 19.96 , 21.8 , 747.8 , 747.8 , 0 , 11361 , 2352 , 3.65972 , 96 , 0.991154 , 136 , 503 , 4.6777 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.82_1_9.svrp , 747.8 , 729.283 , 2.47616 , 3.563 , 36.771 , 4 , 726 , 21.8 , 19.96 , 21.8 , 747.8 , 747.8 , 0 , 4865 , 1341 , 2.21886 , 21 , 0.542569 , 24 , 0 , 1.99471 , 493 , 1.28835 , 259 , 1.57048 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_0.svrp , 743.08 , 721.333 , 2.92656 , 0.067 , 11.947 , 4 , 733 , 10.08 , 9.44 , 10.08 , 743.08 , 743.08 , 0 , 3081 , 786 , 0.767252 , 319 , 0.37832 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada , ./data/Jabali/k4/50_4_0.85_1_0.svrp , 743.08 , 721.333 , 2.92656 , 0.068 , 3.27 , 4 , 733 , 10.08 , 9.44 , 10.08 , 743.08 , 743.08 , 0 , 740 , 545 , 0.24905 , 31 , 0.060047 , 20 , 79 , 0.295256 , 0 , 0 , 0 , 0 , 1 , 0
PR+Parada+SRI+Lagrangian , ./data/Jabali/k4/50_4_0.85_1_0.svrp , 743.08 , 734.311 , 1.18012 , 8.957 , 11.364 , 4 , 733 , 10.08 , 9.44 , 10.08 , 743.08 , 743.08 , 0 , 390 , 302 , 2.68405 , 4 , 0.030068 , 4 , 0 , 0.080604 , 900 , 3.19979 , 5 , 0.06779 , 1 , 0
PR , ./data/Jabali/k4/50_4_0.85_1_1.svrp , 768.88 , 723.545 , 5.89618 , 0.125 , 600.023 , 4 , 757 , 11.88 , 11.36 , 11.88 , 768.88 , 745.5 , 3.04079 , 30483 , 7643 , 10.7134 , 4002 , 5.84338 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0
