Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_2.svrp , 705.55 , 698.4 , 1.01339 , 60.396 , 70.152 , 3 , 701 , 4.55 , 4.15 , 4.55 , 705.55 , 705.55 , 0 , 2085 , 137 , 0.335503 , 561 , 0.497886 , 0 , 0 , 1976 , 0.521696 , 91 , 2.67509 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_2.svrp , 705.55 , 697.67 , 1.11686 , 60.314 , 141.972 , 3 , 701 , 4.55 , 4.15 , 4.55 , 705.55 , 705.55 , 0 , 1934 , 207 , 0.364734 , 656 , 65.9369 , 0 , 0 , 1967 , 0.522635 , 117 , 2.86383 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k3/70_3_0.85_1_3.svrp , 798.04 , 679.77 , 14.8201 , 0.038 , 1800.23 , 3 , 692 , 106.04 , 96.44 , 106.04 , 798.04 , 688.91 , 13.6748 , 21300 , 747 , 5.21009 , 4679 , 4.31778 , 3142 , 9.04295 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_3.svrp , 723.25 , 718.72 , 0.62632 , 56.222 , 59.375 , 3 , 718 , 5.25 , 4.73 , 5.25 , 723.25 , 723.25 , 0 , 201 , 68 , 0.285885 , 81 , 0.063869 , 0 , 0 , 590 , 50.7979 , 112 , 0.406269 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_3.svrp , 723.25 , 718.72 , 0.62632 , 56.168 , 64.906 , 3 , 718 , 5.25 , 4.73 , 5.25 , 723.25 , 723.25 , 0 , 297 , 68 , 0.300297 , 81 , 5.86986 , 0 , 0 , 590 , 50.7197 , 83 , 0.518184 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_4.svrp , 737.42 , 732.39 , 0.682056 , 60.241 , 64.062 , 3 , 736 , 1.42 , 1.42 , 1.42 , 737.42 , 737.42 , 0 , 761 , 129 , 0.351817 , 124 , 0.121798 , 0 , 0 , 2823 , 0.816911 , 113 , 1.28333 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_4.svrp , 737.42 , 731.24 , 0.838057 , 60.409 , 70.84 , 3 , 736 , 1.42 , 1.42 , 1.42 , 737.42 , 737.42 , 0 , 465 , 107 , 0.275703 , 110 , 8.20472 , 0 , 0 , 2814 , 0.810128 , 76 , 0.694382 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k3/70_3_0.85_1_5.svrp , 779.77 , 702.5 , 9.90933 , 0.023 , 1800.06 , 3 , 765 , 14.77 , 14.61 , 14.77 , 779.77 , 720.5 , 7.60096 , 31996 , 1167 , 9.74749 , 7108 , 6.19263 , 4292 , 13.5952 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_5.svrp , 750.35 , 740.47 , 1.31672 , 60.239 , 71.107 , 3 , 748 , 2.35 , 2.35 , 2.35 , 750.35 , 750.35 , 0 , 1443 , 121 , 0.54791 , 135 , 0.249093 , 0 , 0 , 2140 , 0.660095 , 148 , 2.65859 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_5.svrp , 750.35 , 739.83 , 1.40201 , 60.299 , 89.223 , 3 , 748 , 2.35 , 2.35 , 2.35 , 750.35 , 750.35 , 0 , 1831 , 123 , 0.617289 , 210 , 15.4158 , 0 , 0 , 2170 , 0.67163 , 169 , 3.04251 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_6.svrp , 731.14 , 724.63 , 0.89039 , 60.196 , 75.171 , 3 , 729 , 2.14 , 1.94 , 2.14 , 731.14 , 731.14 , 0 , 881 , 169 , 0.320381 , 224 , 0.216365 , 0 , 0 , 2540 , 0.717356 , 130 , 1.81225 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_6.svrp , 731.14 , 725.33 , 0.794649 , 60.119 , 88.713 , 3 , 729 , 2.14 , 1.94 , 2.14 , 731.14 , 731.14 , 0 , 798 , 134 , 0.305494 , 241 , 21.8498 , 0 , 0 , 2540 , 0.719019 , 115 , 1.48386 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_7.svrp , 799.61 , 792.04 , 0.946712 , 60.491 , 66.89 , 3 , 795 , 4.61 , 4.33 , 4.61 , 799.61 , 799.61 , 0 , 970 , 154 , 0.248722 , 130 , 0.221105 , 0 , 0 , 1754 , 0.597109 , 156 , 1.55214 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_7.svrp , 799.61 , 791.81 , 0.975476 , 60.347 , 75.492 , 3 , 795 , 4.61 , 4.33 , 4.61 , 799.61 , 799.61 , 0 , 686 , 127 , 0.20748 , 153 , 10.1034 , 0 , 0 , 1744 , 0.593644 , 148 , 0.967509 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k3/70_3_0.85_1_8.svrp , 781.81 , 693.34 , 11.316 , 0.031 , 1800.15 , 3 , 709 , 72.81 , 66.05 , 72.81 , 781.81 , 717.46 , 8.2309 , 25313 , 1088 , 6.15826 , 9016 , 8.76363 , 3475 , 10.9689 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_8.svrp , 761.96 , 733.33 , 3.75742 , 60.298 , 407.32 , 3 , 753 , 8.96 , 8.96 , 8.96 , 761.96 , 761.96 , 0 , 39791 , 544 , 9.02296 , 946 , 2.3873 , 0 , 0 , 2711 , 0.701397 , 938 , 28.8302 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_8.svrp , 761.96 , 734.16 , 3.64849 , 60.229 , 1045.03 , 3 , 753 , 8.96 , 8.96 , 8.96 , 761.96 , 761.96 , 0 , 56901 , 593 , 11.0409 , 2378 , 269.313 , 0 , 0 , 2755 , 0.713759 , 949 , 34.3592 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k3/70_3_0.85_1_9.svrp , 787.42 , 671.34 , 14.7418 , 0.032 , 1800.14 , 3 , 677 , 110.42 , 77.22 , 110.42 , 787.42 , 682.61 , 13.3106 , 26136 , 1273 , 6.83377 , 7503 , 6.13462 , 4298 , 11.4306 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_9.svrp , 705.65 , 702.64 , 0.426557 , 60.215 , 61.017 , 3 , 701 , 4.65 , 4.17 , 4.65 , 705.65 , 705.65 , 0 , 110 , 55 , 0.207812 , 16 , 0.017015 , 0 , 0 , 2246 , 0.733289 , 39 , 0.201811 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.85_1_9.svrp , 705.65 , 702.7 , 0.418054 , 60.379 , 62.161 , 3 , 701 , 4.65 , 4.17 , 4.65 , 705.65 , 705.65 , 0 , 90 , 54 , 0.209092 , 21 , 0.996929 , 0 , 0 , 2256 , 0.741269 , 38 , 0.192689 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_0.svrp , 783.04 , 763.06 , 2.55159 , 60.126 , 271.529 , 3 , 780 , 3.04 , 3.04 , 3.04 , 783.04 , 783.04 , 0 , 20853 , 431 , 5.73612 , 655 , 1.5061 , 0 , 0 , 1785 , 0.472958 , 626 , 19.2183 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_0.svrp , 783.04 , 763.02 , 2.5567 , 60.113 , 221.42 , 3 , 780 , 3.04 , 3.04 , 3.04 , 783.04 , 783.04 , 0 , 16429 , 400 , 3.71076 , 588 , 50.2482 , 0 , 0 , 1785 , 0.47534 , 543 , 14.7776 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_1.svrp , 753.79 , 720.8 , 4.37655 , 60.253 , 1800.11 , 3 , 751 , 2.79 , 2.79 , 2.79 , 753.79 , 739.19 , 1.93688 , 61349 , 1261 , 21.7924 , 3045 , 6.2075 , 0 , 0 , 1809 , 0.581656 , 3021 , 50.1622 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_1.svrp , 746.45 , 721.47 , 3.34651 , 60.283 , 1800.12 , 3 , 744 , 2.45 , 2.38 , 2.45 , 746.45 , 740.61 , 0.78237 , 61747 , 892 , 22.036 , 3101 , 215.039 , 0 , 0 , 1819 , 0.582679 , 1956 , 43.7847 , 0
SVRP-SET-PR-Basic , ./data/Jabali/k3/70_3_0.88_1_2.svrp , 852.52 , 754 , 11.5563 , 0.033 , 1800.09 , 3 , 843 , 9.52 , 9.07 , 9.52 , 852.52 , 765.18 , 10.2449 , 28819 , 1127 , 8.42935 , 6555 , 5.72351 , 4948 , 12.6314 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_2.svrp , 804.27 , 788.59 , 1.94959 , 60.169 , 90.999 , 3 , 798 , 6.27 , 6.09 , 6.27 , 804.27 , 804.27 , 0 , 6737 , 220 , 1.57408 , 252 , 0.437514 , 0 , 0 , 2621 , 0.882987 , 311 , 8.84716 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_2.svrp , 804.27 , 788.93 , 1.90732 , 60.323 , 154.563 , 3 , 798 , 6.27 , 6.09 , 6.27 , 804.27 , 804.27 , 0 , 10784 , 248 , 2.29526 , 466 , 39.8397 , 0 , 0 , 2706 , 0.913209 , 398 , 11.0633 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k3/70_3_0.88_1_3.svrp , 809.02 , 728.5 , 9.95278 , 0.048 , 1800.1 , 3 , 735 , 74.02 , 65.89 , 74.02 , 809.02 , 737.88 , 8.79335 , 30568 , 1053 , 8.67033 , 6278 , 6.23876 , 4430 , 13.2945 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_3.svrp , 771.16 , 760.22 , 1.41864 , 60.222 , 86.401 , 3 , 766 , 5.16 , 5.04 , 5.16 , 771.16 , 771.16 , 0 , 6385 , 174 , 1.02851 , 316 , 1.03441 , 0 , 0 , 2505 , 0.672598 , 301 , 8.59646 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_3.svrp , 771.16 , 761.09 , 1.30582 , 60.257 , 119.613 , 3 , 766 , 5.16 , 5.04 , 5.16 , 771.16 , 771.16 , 0 , 4607 , 182 , 0.909861 , 355 , 32.8042 , 0 , 0 , 2479 , 0.657177 , 346 , 7.85435 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_4.svrp , 720.51 , 707.28 , 1.8362 , 60.245 , 171.182 , 3 , 714 , 6.51 , 6.51 , 6.51 , 720.51 , 720.51 , 0 , 10819 , 394 , 1.66383 , 1932 , 2.07045 , 0 , 0 , 1648 , 0.438884 , 446 , 11.9357 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_4.svrp , 720.51 , 710.58 , 1.37819 , 60.559 , 359.1 , 3 , 714 , 6.51 , 6.51 , 6.51 , 720.51 , 720.51 , 0 , 18132 , 361 , 2.99764 , 1598 , 192.457 , 0 , 0 , 1668 , 0.447708 , 356 , 15.6525 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k3/70_3_0.88_1_5.svrp , 847.61 , 721.5 , 14.8783 , 0.032 , 1800.22 , 3 , 722 , 125.61 , 87.95 , 125.61 , 847.61 , 735.5 , 13.2266 , 22469 , 1013 , 5.36366 , 7923 , 6.24981 , 3768 , 9.53267 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_5.svrp , 776.79 , 764.42 , 1.59245 , 60.179 , 71.703 , 3 , 775 , 1.79 , 1.79 , 1.79 , 776.79 , 776.79 , 0 , 2169 , 147 , 0.869835 , 162 , 0.194873 , 0 , 0 , 2857 , 1.06467 , 272 , 3.51015 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_5.svrp , 776.79 , 765.01 , 1.5165 , 60.239 , 87.135 , 3 , 775 , 1.79 , 1.79 , 1.79 , 776.79 , 776.79 , 0 , 2447 , 152 , 0.9571 , 210 , 14.1968 , 0 , 0 , 2758 , 1.02397 , 303 , 3.96216 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_6.svrp , 727.41 , 720.15 , 0.998062 , 60.235 , 63.526 , 3 , 724 , 3.41 , 3.13 , 3.41 , 727.41 , 727.41 , 0 , 422 , 96 , 0.327606 , 47 , 0.062508 , 0 , 0 , 2375 , 0.795746 , 121 , 0.621147 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_6.svrp , 727.41 , 720.041 , 1.0131 , 60.169 , 65.564 , 3 , 724 , 3.41 , 3.13 , 3.41 , 727.41 , 727.41 , 0 , 276 , 109 , 0.314124 , 51 , 2.47723 , 0 , 0 , 2385 , 0.797318 , 111 , 0.447981 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k3/70_3_0.88_1_7.svrp , 857.73 , 759.05 , 11.5048 , 0.035 , 1800.07 , 3 , 770 , 87.73 , 69.42 , 87.73 , 857.73 , 773.26 , 9.84809 , 27982 , 1330 , 6.54464 , 8371 , 8.32456 , 3320 , 11.7236 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_7.svrp , 811.96 , 796.63 , 1.88802 , 60.201 , 118.266 , 3 , 805 , 6.96 , 6.84 , 6.96 , 811.96 , 811.96 , 0 , 7469 , 379 , 1.56826 , 286 , 0.614463 , 0 , 0 , 2068 , 0.736928 , 541 , 9.44013 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_7.svrp , 811.96 , 796.52 , 1.90157 , 60.37 , 449.268 , 3 , 805 , 6.96 , 6.84 , 6.96 , 811.96 , 811.96 , 0 , 10939 , 656 , 2.83364 , 1440 , 146.1 , 0 , 0 , 2078 , 0.741019 , 963 , 13.4285 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k3/70_3_0.88_1_8.svrp , 793.62 , 719.851 , 9.29529 , 0.032 , 1800.09 , 3 , 744 , 49.62 , 38.78 , 49.62 , 793.62 , 748.1 , 5.73574 , 23886 , 888 , 5.18041 , 9563 , 7.93415 , 2855 , 9.76695 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_8.svrp , 777.83 , 759.24 , 2.38998 , 60.172 , 1218.38 , 3 , 753 , 24.83 , 24.83 , 24.83 , 777.83 , 777.83 , 0 , 60346 , 551 , 7.86433 , 8780 , 8.72912 , 0 , 0 , 2240 , 0.605352 , 443 , 39.726 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_8.svrp , 777.83 , 759.34 , 2.37713 , 60.476 , 1800.13 , 3 , 753 , 24.83 , 24.83 , 24.83 , 777.83 , 776.21 , 0.208272 , 39499 , 444 , 6.32345 , 7765 , 1002.74 , 0 , 0 , 2250 , 0.612377 , 392 , 29.0414 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_9.svrp , 794.94 , 789.47 , 0.688102 , 59.318 , 63.305 , 3 , 791 , 3.94 , 3.94 , 3.94 , 794.94 , 794.94 , 0 , 480 , 78 , 0.58511 , 73 , 0.085964 , 0 , 0 , 606 , 48.7489 , 127 , 0.807495 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.88_1_9.svrp , 794.94 , 789.98 , 0.623946 , 59.315 , 66.755 , 3 , 791 , 3.94 , 3.94 , 3.94 , 794.94 , 794.94 , 0 , 202 , 66 , 0.53793 , 77 , 4.32527 , 0 , 0 , 606 , 48.6259 , 115 , 0.397769 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k3/70_3_0.90_1_0.svrp , 843.84 , 731.45 , 13.3189 , 0.017 , 1800.18 , 3 , 765 , 78.84 , 65.52 , 78.84 , 843.84 , 748.14 , 11.341 , 22400 , 1278 , 6.24977 , 7579 , 6.23366 , 3630 , 9.54003 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_0.svrp , 802.3 , 775.35 , 3.35909 , 60.199 , 1800.11 , 3 , 783 , 19.3 , 17.31 , 19.3 , 802.3 , 795.91 , 0.79646 , 70908 , 987 , 22.1963 , 2268 , 5.18104 , 0 , 0 , 1900 , 0.893072 , 2274 , 49.5702 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_0.svrp , 802.3 , 774.71 , 3.43886 , 60.121 , 1800.14 , 3 , 783 , 19.3 , 17.31 , 19.3 , 802.3 , 795.25 , 0.878724 , 47031 , 875 , 14.8367 , 4011 , 258.129 , 0 , 0 , 1923 , 0.911239 , 2112 , 35.2111 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_1.svrp , 749.94 , 728.81 , 2.81756 , 60.154 , 206.783 , 3 , 742 , 7.94 , 7.94 , 7.94 , 749.94 , 749.94 , 0 , 20325 , 372 , 5.64962 , 325 , 1.02964 , 0 , 0 , 2228 , 0.76895 , 654 , 16.8027 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_1.svrp , 749.94 , 727.75 , 2.9589 , 60.137 , 580.441 , 3 , 742 , 7.94 , 7.94 , 7.94 , 749.94 , 749.94 , 0 , 38351 , 525 , 9.49172 , 897 , 96.7898 , 0 , 0 , 2228 , 0.770594 , 811 , 26.6546 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_2.svrp , 768.87 , 734.11 , 4.52092 , 60.367 , 1800.12 , 3 , 705 , 63.87 , 56.34 , 63.87 , 768.87 , 753.9 , 1.94701 , 55015 , 1038 , 18.3839 , 4382 , 6.12436 , 0 , 0 , 1752 , 0.467125 , 2181 , 43.3989 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_2.svrp , 768.09 , 734.6 , 4.36017 , 60.544 , 1800.12 , 3 , 701 , 67.09 , 58.47 , 67.09 , 768.09 , 756.19 , 1.5493 , 54967 , 879 , 16.3747 , 6253 , 445.632 , 0 , 0 , 1761 , 0.470431 , 2034 , 41.8996 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_3.svrp , 713.84 , 700.79 , 1.82814 , 60.148 , 87.148 , 3 , 705 , 8.84 , 8.74 , 8.84 , 713.84 , 713.84 , 0 , 3751 , 187 , 1.02136 , 228 , 0.36879 , 0 , 0 , 2014 , 0.716808 , 369 , 6.39235 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_3.svrp , 713.84 , 700.55 , 1.86176 , 60.338 , 582.396 , 3 , 705 , 8.84 , 8.74 , 8.84 , 713.84 , 713.84 , 0 , 15161 , 610 , 3.79332 , 2260 , 206.528 , 0 , 0 , 2034 , 0.724692 , 1126 , 17.3415 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_4.svrp , 746.62 , 732.93 , 1.8336 , 60.298 , 108.628 , 3 , 739 , 7.62 , 6.28 , 7.62 , 746.62 , 746.62 , 0 , 7980 , 265 , 1.69563 , 455 , 0.7361 , 0 , 0 , 2317 , 0.734397 , 490 , 9.86975 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_4.svrp , 746.62 , 733.49 , 1.75859 , 60.375 , 199.639 , 3 , 739 , 7.62 , 6.28 , 7.62 , 746.62 , 746.62 , 0 , 14477 , 283 , 3.20904 , 636 , 67.7229 , 0 , 0 , 2379 , 0.748892 , 397 , 13.5401 , 1
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_5.svrp , 802.72 , 778.221 , 3.05204 , 60.129 , 1375.58 , 3 , 797 , 5.72 , 5.72 , 5.72 , 802.72 , 802.72 , 0 , 37923 , 982 , 11.4041 , 3190 , 4.56327 , 0 , 0 , 2144 , 0.683524 , 1958 , 31.7518 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_5.svrp , 802.72 , 779.19 , 2.93128 , 60.446 , 1588.69 , 3 , 797 , 5.72 , 5.72 , 5.72 , 802.72 , 802.72 , 0 , 31738 , 797 , 10.1991 , 4271 , 440.158 , 0 , 0 , 2164 , 0.692884 , 1553 , 26.9403 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k3/70_3_0.90_1_6.svrp , 816.94 , 707.25 , 13.4269 , 0.015 , 1800.17 , 3 , 723 , 93.94 , 86.69 , 93.94 , 816.94 , 721.25 , 11.7132 , 21603 , 1246 , 5.11877 , 7801 , 6.75012 , 3713 , 9.34004 , 0 , 0 , 0 , 0 , 0
SVRP-SET-PR-Basic , ./data/Jabali/k3/70_3_0.90_1_7.svrp , 887.12 , 736.64 , 16.9627 , 0.028 , 1800.17 , 3 , 764 , 123.12 , 99.67 , 123.12 , 887.12 , 762.62 , 14.0342 , 23890 , 1556 , 7.40733 , 7207 , 7.41558 , 3521 , 10.4535 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_7.svrp , 819.29 , 789.05 , 3.691 , 60.076 , 1800.17 , 3 , 807 , 12.29 , 11.97 , 12.29 , 819.29 , 813.35 , 0.725018 , 77175 , 1194 , 24.1743 , 2204 , 5.55687 , 0 , 0 , 1529 , 0.545601 , 1988 , 55.6618 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_7.svrp , 821.28 , 789.34 , 3.88905 , 60.554 , 1800.13 , 3 , 810 , 11.28 , 10.06 , 11.28 , 821.28 , 811.59 , 1.17987 , 62425 , 901 , 20.1263 , 2689 , 254.324 , 0 , 0 , 1538 , 0.549349 , 1793 , 48.6026 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_8.svrp , 761.66 , 742.13 , 2.56414 , 55.345 , 332.598 , 3 , 752 , 9.66 , 9.28 , 9.66 , 761.66 , 761.66 , 0 , 26601 , 468 , 6.59529 , 512 , 1.67152 , 0 , 0 , 877 , 45.3118 , 836 , 22.6409 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_8.svrp , 761.66 , 743.68 , 2.36063 , 55.389 , 423.064 , 3 , 752 , 9.66 , 9.28 , 9.66 , 761.66 , 761.66 , 0 , 41982 , 338 , 8.33733 , 942 , 83.6084 , 0 , 0 , 877 , 45.3393 , 705 , 26.7754 , 1
SVRP-SET-PR-Basic , ./data/Jabali/k3/70_3_0.90_1_9.svrp , 823.99 , 721.41 , 12.4492 , 0.033 , 1800.16 , 3 , 708 , 115.99 , 88 , 115.99 , 823.99 , 732.39 , 11.1166 , 21162 , 1316 , 5.58031 , 9083 , 8.49135 , 3916 , 9.28784 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_9.svrp , 771.11 , 759.4 , 1.51859 , 60.19 , 78.488 , 3 , 750 , 21.11 , 20.9 , 21.11 , 771.11 , 771.11 , 0 , 3059 , 151 , 0.713405 , 316 , 0.321823 , 0 , 0 , 1596 , 0.573918 , 177 , 4.73855 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-FLOW , ./data/Jabali/k3/70_3_0.90_1_9.svrp , 771.11 , 758.49 , 1.6366 , 60.063 , 124.168 , 3 , 750 , 21.11 , 20.9 , 21.11 , 771.11 , 771.11 , 0 , 2983 , 156 , 0.670051 , 443 , 46.1972 , 0 , 0 , 1596 , 0.571474 , 173 , 4.45304 , 1
