Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n45-k6-scen-H666.svrp , 1023.85 , 864.849 , 15.5297 , 60.084 , 1800.26 , 8 , 649 , 374.85 , 374.85 , 478.46 , 1023.85 , 926.945 , 9.46477 , 97613 , 2146 , 21.8226 , 2647 , 105.241 , 0 , 0 , 1715 , 0.246283 , 3325 , 11.8701 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/ccvrp/A-n45-k6-scen-H666.svrp , 1037.32 , 871.492 , 15.9862 , 60.146 , 1800.24 , 8 , 627 , 410.32 , 410.32 , 471.48 , 1037.32 , 915.79 , 11.7158 , 74125 , 2414 , 17.7141 , 1950 , 100.079 , 0 , 0 , 1725 , 0.248389 , 2828 , 8.9477 , 0
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n45-k6-scen-L666.svrp , 1029 , 633 , 38.484 , 0.345 , 1800.37 , 7 , 647 , 382 , 382 , 458.43 , 1029 , 695.446 , 32.4154 , 23142 , 1417 , 6.96881 , 7989 , 340.248 , 8153 , 2.10125 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n45-k6-scen-L666.svrp , 1000.23 , 863.493 , 13.6706 , 60.312 , 1800.15 , 7 , 848 , 152.23 , 152.23 , 152.56 , 1000.23 , 922.321 , 7.78906 , 93494 , 1999 , 25.9105 , 2219 , 90.8213 , 0 , 0 , 2249 , 0.376401 , 3155 , 11.4568 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/ccvrp/A-n45-k6-scen-L666.svrp , 1021.63 , 863.145 , 15.5129 , 60.195 , 1800.21 , 7 , 712 , 309.63 , 309.63 , 352.92 , 1021.63 , 916.195 , 10.3203 , 70288 , 2239 , 22.4605 , 1426 , 73.7416 , 0 , 0 , 2329 , 0.383639 , 2428 , 8.73948 , 0
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n55-k9-scen-H666.svrp , 1237.61 , 640.625 , 48.2369 , 0.071 , 1800.97 , 11 , 640 , 597.61 , 597.61 , 669.9 , 1237.61 , 695.806 , 43.7782 , 13772 , 1395 , 5.52053 , 5916 , 477.055 , 6503 , 2.0771 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n55-k9-scen-H666.svrp , 1169.44 , 957.394 , 18.1323 , 60.066 , 1800.25 , 11 , 695 , 474.44 , 474.44 , 526.33 , 1169.44 , 1029.91 , 11.931 , 51877 , 1740 , 23.1243 , 2968 , 228.666 , 0 , 0 , 3331 , 1.71962 , 3818 , 11.2323 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/ccvrp/A-n55-k9-scen-H666.svrp , 1152.37 , 954.358 , 17.1831 , 60.074 , 1800.23 , 11 , 738 , 414.37 , 414.37 , 453.45 , 1152.37 , 1032.27 , 10.4224 , 70278 , 2351 , 28.7098 , 1456 , 93.4692 , 0 , 0 , 3802 , 1.90657 , 3042 , 15.1129 , 0
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n55-k9-scen-L666.svrp , 1263.21 , 644.887 , 48.9486 , 0.048 , 1800.45 , 11 , 693 , 570.21 , 570.21 , 685.72 , 1263.21 , 687.42 , 45.5815 , 14116 , 1534 , 5.74025 , 5954 , 550.168 , 6456 , 2.08807 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/A-n55-k9-scen-L666.svrp , 1200.94 , 979.886 , 18.4068 , 60.055 , 1800.47 , 11 , 880 , 320.94 , 320.94 , 492.01 , 1200.94 , 1033.86 , 13.9127 , 47794 , 2284 , 19.4682 , 2871 , 219.854 , 0 , 0 , 1781 , 1.74875 , 3907 , 9.9015 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/ccvrp/A-n55-k9-scen-L666.svrp , 1143.67 , 974.768 , 14.7684 , 60.259 , 1800.33 , 11 , 775 , 368.67 , 368.67 , 479.08 , 1143.67 , 1038.71 , 9.17728 , 56009 , 2512 , 26.4341 , 1532 , 98.3122 , 0 , 0 , 1711 , 1.75781 , 3043 , 12.2289 , 0
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/B-n39-k5-scen-H666.svrp , 584.01 , 454.79 , 22.1263 , 0.013 , 1800.09 , 6 , 324 , 260.01 , 260.01 , 260.38 , 584.01 , 477.082 , 18.3093 , 25477 , 726 , 2.67541 , 13354 , 916.371 , 1156 , 1.43837 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/ccvrp/B-n39-k5-scen-H666.svrp , 573.99 , 522.372 , 8.99284 , 60.287 , 1800.14 , 6 , 426 , 147.99 , 147.99 , 187.61 , 573.99 , 568.26 , 0.998197 , 147431 , 1072 , 17.2563 , 5124 , 548.618 , 0 , 0 , 1987 , 0.33701 , 1263 , 8.00071 , 0
