Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 803.37 , 785.885 , 2.17643 , 45.665 , 132.816 , 2 , 794 , 9.37 , 9.37 , 10.5 , 803.37 , 803.291 , 0.00982345 , 6966 , 331 , 1.71203 , 445 , 28.5583 , 0 , 0 , 126 , 44.2943 , 307 , 5.81501 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/Jabali/k2/80_2_0.93_1_6.svrp , 803.37 , 785.781 , 2.18938 , 46.121 , 100.499 , 2 , 794 , 9.37 , 9.37 , 10.5 , 803.37 , 803.293 , 0.00962537 , 7058 , 317 , 1.80454 , 152 , 8.11889 , 0 , 0 , 126 , 44.7622 , 193 , 5.91437 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 734.28 , 721 , 1.80857 , 0.101 , 40.257 , 2 , 733 , 1.28 , 1.28 , 1.37 , 734.28 , 734.25 , 0.00408563 , 1084 , 201 , 0.188164 , 434 , 31.8398 , 33 , 0.569418 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 734.28 , 733.555 , 0.0987362 , 53.616 , 55.736 , 2 , 733 , 1.28 , 1.28 , 1.37 , 734.28 , 734.25 , 0.00408563 , 20 , 99 , 0.142678 , 38 , 0.715756 , 0 , 0 , 609 , 43.5733 , 40 , 0.121868 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/Jabali/k2/80_2_0.93_1_7.svrp , 734.28 , 734.205 , 0.010247 , 53.106 , 54.986 , 2 , 733 , 1.28 , 1.28 , 1.37 , 734.28 , 734.212 , 0.00931428 , 1 , 104 , 0.141748 , 9 , 0.251802 , 0 , 0 , 609 , 43.5949 , 35 , 0.099815 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 789.78 , 772.801 , 2.1499 , 0.114 , 1800.28 , 2 , 764 , 25.78 , 25.78 , 37.61 , 789.78 , 779.939 , 1.2461 , 18292 , 484 , 3.12141 , 9924 , 972.805 , 236 , 10.7595 , 0 , 0 , 0 , 0 , 0
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 789.67 , 775.624 , 1.77877 , 60.247 , 426.744 , 2 , 785 , 4.67 , 4.67 , 5.87 , 789.67 , 789.603 , 0.00843869 , 16158 , 364 , 3.08996 , 2783 , 225.626 , 0 , 0 , 1007 , 0.987523 , 562 , 13.9058 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic-ProjectedSRI , ./data/Jabali/k2/80_2_0.93_1_8.svrp , 789.67 , 775.834 , 1.75216 , 60.316 , 118.841 , 2 , 785 , 4.67 , 4.67 , 5.87 , 789.67 , 789.599 , 0.00898836 , 9220 , 306 , 2.37006 , 273 , 14.0393 , 0 , 0 , 991 , 0.972617 , 277 , 7.40002 , 1
SVRP-SET-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.2 , 727.646 , 3.00641 , 0.069 , 777.155 , 2 , 747 , 3.2 , 3.2 , 3.69 , 750.2 , 750.125 , 0.00993932 , 12816 , 562 , 2.73868 , 2865 , 269.345 , 550 , 6.80017 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS-Basic , ./data/Jabali/k2/80_2_0.93_1_9.svrp , 750.2 , 738.129 , 1.60902 , 60.106 , 90.247 , 2 , 747 , 3.2 , 3.2 , 3.69 , 750.2 , 750.135 , 0.00866436 , 4372 , 219 , 1.13825 , 252 , 10.9951 , 0 , 0 , 1922 , 1.30372 , 252 , 3.79655 , 1
