Algorithm , Instance , Model Solution Cost, Root Lower Bound , Root Gap (%), Root Time (s) , Time (s), K , Deterministic Cost , Model Recourse Cost , Optimal Recourse Cost , Classical Recourse Cost , Upper Bound , Lower Bound , Gap (%) , Node Count , CVRPSEP Cuts , CVRPSEP Time (s) , Partial Route Cuts , Partial Route Time (s) , Parada Set Cuts , Parada Time (s) , SRI Cuts , SRI Time (s) , Aggregated SRI Cuts , Aggregated SRI Time (s) , Solved
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_5.svrp , 776.86 , 755.472 , 2.75313 , 0.094 , 130.982 , 4 , 773 , 3.86 , 3.86 , 4.04 , 776.86 , 776.86 , 0 , 9607 , 2039 , 3.25547 , 305 , 1.01167 , 295 , 0.203762 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_5.svrp , 776.86 , 760.526 , 2.10255 , 60.381 , 342.901 , 4 , 773 , 3.86 , 3.86 , 4.04 , 776.86 , 776.86 , 0 , 10516 , 3104 , 10.7266 , 518 , 1.52312 , 0 , 0 , 1369 , 37.1977 , 537 , 3.48039 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k4/60_4_0.85_1_5.svrp , 776.86 , 760.526 , 2.10255 , 60.268 , 160.895 , 4 , 773 , 3.86 , 3.86 , 4.04 , 776.86 , 776.86 , 0 , 7297 , 1774 , 8.4916 , 145 , 0.593801 , 0 , 0 , 1369 , 34.8081 , 233 , 2.11848 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_6.svrp , 696.9 , 688.427 , 1.21582 , 0.323 , 32.061 , 4 , 695 , 1.9 , 1.9 , 3.66 , 696.9 , 696.9 , 0 , 1143 , 1051 , 0.425501 , 185 , 0.592762 , 158 , 0.06936 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_6.svrp , 696.9 , 691.3 , 0.803594 , 60.352 , 69.878 , 4 , 695 , 1.9 , 1.9 , 3.66 , 696.9 , 696.9 , 0 , 552 , 786 , 2.56086 , 63 , 0.22762 , 0 , 0 , 3488 , 1.63659 , 138 , 0.161434 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k4/60_4_0.85_1_6.svrp , 696.9 , 691.743 , 0.740045 , 60.245 , 67.845 , 4 , 695 , 1.9 , 1.9 , 3.66 , 696.9 , 696.9 , 0 , 396 , 675 , 2.50818 , 31 , 0.121579 , 0 , 0 , 3453 , 1.5883 , 117 , 0.122806 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_7.svrp , 825.02 , 800.638 , 2.95534 , 0.299 , 163.762 , 4 , 815 , 10.02 , 10.02 , 10.36 , 825.02 , 825.02 , 0 , 10754 , 2175 , 4.27288 , 382 , 1.45437 , 282 , 0.244582 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_7.svrp , 825.02 , 804.823 , 2.44808 , 60.262 , 281.394 , 4 , 815 , 10.02 , 10.02 , 10.36 , 825.02 , 825.02 , 0 , 11103 , 2418 , 8.8145 , 272 , 1.04982 , 0 , 0 , 2131 , 3.97104 , 302 , 3.11654 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k4/60_4_0.85_1_7.svrp , 825.02 , 804.92 , 2.43632 , 60.218 , 175.816 , 4 , 815 , 10.02 , 10.02 , 10.36 , 825.02 , 825.02 , 0 , 5935 , 2139 , 7.24864 , 193 , 0.740178 , 0 , 0 , 2226 , 4.43556 , 275 , 1.53182 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_8.svrp , 789.32 , 767.175 , 2.80564 , 0.136 , 85.412 , 4 , 780 , 9.32 , 9.32 , 9.32 , 789.32 , 789.32 , 0 , 5272 , 1962 , 1.78466 , 312 , 0.97911 , 253 , 0.142723 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_8.svrp , 789.32 , 774.424 , 1.88722 , 60.141 , 92.99 , 4 , 780 , 9.32 , 9.32 , 9.32 , 789.32 , 789.32 , 0 , 2562 , 1234 , 3.47727 , 194 , 0.557741 , 0 , 0 , 2490 , 1.49002 , 237 , 0.720526 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k4/60_4_0.85_1_8.svrp , 789.32 , 774.254 , 1.90878 , 60.147 , 87.452 , 4 , 780 , 9.32 , 9.32 , 9.32 , 789.32 , 789.32 , 0 , 1903 , 979 , 3.33016 , 82 , 0.308429 , 0 , 0 , 2515 , 1.55846 , 151 , 0.551613 , 1
SVRP-SET-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_9.svrp , 742.4 , 726.235 , 2.1774 , 0.084 , 11.305 , 4 , 737 , 5.4 , 5.4 , 5.49 , 742.4 , 742.4 , 0 , 1483 , 649 , 0.536729 , 79 , 0.21318 , 73 , 0.03662 , 0 , 0 , 0 , 0 , 1
SVRP-SRI-PR-SCENOPT_CUTS , ./data/Jabali/k4/60_4_0.85_1_9.svrp , 742.4 , 734.968 , 1.00104 , 60.17 , 67.146 , 4 , 737 , 5.4 , 5.4 , 5.49 , 742.4 , 742.4 , 0 , 767 , 490 , 4.54312 , 29 , 0.190901 , 0 , 0 , 3093 , 21.677 , 79 , 0.211192 , 1
SVRP-SRI-PR-SCENOPT_CUTS-ProjectedSRI , ./data/Jabali/k4/60_4_0.85_1_9.svrp , 742.4 , 734.968 , 1.00104 , 60.118 , 69.547 , 4 , 737 , 5.4 , 5.4 , 5.49 , 742.4 , 742.4 , 0 , 924 , 583 , 4.61714 , 34 , 0.181488 , 0 , 0 , 3093 , 21.5701 , 91 , 0.259166 , 1
